	sent_index	word_index	word	region	condition
84	8	9	.	End	match_obj
85	8	10	<eos>	End	match_obj
86	9	0	The	np	match_obj
87	9	1	girl	np	match_obj
88	9	2	hopes	verb	match_obj
89	9	3	they	obj-setup	match_obj
90	9	4	read	obj-setup	match_obj
91	9	5	her	match	match_obj
92	9	6	poem	object	match_obj
93	9	8	.	End	match_obj
94	9	9	<eos>	End	match_obj
95	10	0	The	np	match_obj
96	10	1	queen	np	match_obj
97	10	2	believes	verb	match_obj
98	10	3	they	obj-setup	match_obj
99	10	4	will	obj-setup	match_obj
100	10	5	murder	obj-setup	match_obj
101	10	6	her	match	match_obj
102	10	7	nephew	object	match_obj
103	10	9	.	End	match_obj
104	10	10	<eos>	End	match_obj
105	11	0	Your	np	match_obj
106	11	1	mother	np	match_obj
107	11	2	knows	verb	match_obj
108	11	3	they	obj-setup	match_obj
109	11	4	will	obj-setup	match_obj
110	11	5	accept	obj-setup	match_obj
111	11	6	her	match	match_obj
112	11	7	invitation	object	match_obj
113	11	9	.	End	match_obj
114	11	10	<eos>	End	match_obj
115	12	0	The	np	match_obj
116	12	1	waitress	np	match_obj
117	12	2	hopes	verb	match_obj
118	12	3	they	obj-setup	match_obj
119	12	4	will	obj-setup	match_obj
120	12	5	increase	obj-setup	match_obj
121	12	6	her	match	match_obj
122	12	7	salary	object	match_obj
123	12	9	.	End	match_obj
124	12	10	<eos>	End	match_obj
125	13	0	The	np	match_obj
126	13	1	mistress	np	match_obj
127	13	2	hopes	verb	match_obj
128	13	3	they	obj-setup	match_obj
129	13	4	will	obj-setup	match_obj
130	13	5	listen	obj-setup	match_obj
131	13	6	to	obj-setup	match_obj
132	13	7	her	match	match_obj
133	13	8	worries	object	match_obj
134	13	10	.	End	match_obj
135	13	11	<eos>	End	match_obj
136	14	0	The	np	match_obj
137	14	1	boy	np	match_obj
138	14	2	hopes	verb	match_obj
139	14	3	they	obj-setup	match_obj
140	14	4	will	obj-setup	match_obj
141	14	5	find	obj-setup	match_obj
142	14	6	his	match	match_obj
143	14	7	dog	object	match_obj
144	14	9	.	End	match_obj
145	14	10	<eos>	End	match_obj
146	15	0	The	np	match_obj
147	15	1	knight	np	match_obj
148	15	2	thinks	verb	match_obj
149	15	3	they	obj-setup	match_obj
150	15	4	will	obj-setup	match_obj
151	15	5	feed	obj-setup	match_obj
152	15	6	his	match	match_obj
153	15	7	horse	object	match_obj
154	15	9	.	End	match_obj
155	15	10	<eos>	End	match_obj
156	16	0	The	np	match_obj
157	16	1	chairman	np	match_obj
158	16	2	worries	verb	match_obj
159	16	3	they	obj-setup	match_obj
160	16	4	will	obj-setup	match_obj
161	16	5	listen	obj-setup	match_obj
162	16	6	to	obj-setup	match_obj
163	16	7	his	match	match_obj
164	16	8	recommendation	object	match_obj
165	16	10	.	End	match_obj
166	16	11	<eos>	End	match_obj
167	17	0	The	np	match_obj
168	17	1	king	np	match_obj
169	17	2	hopes	verb	match_obj
170	17	3	they	obj-setup	match_obj
171	17	4	will	obj-setup	match_obj
172	17	5	obey	obj-setup	match_obj
173	17	6	his	match	match_obj
174	17	7	edict	object	match_obj
175	17	9	.	End	match_obj
176	17	10	<eos>	End	match_obj
177	18	0	The	np	match_obj
178	18	1	fireman	np	match_obj
179	18	2	thinks	verb	match_obj
180	18	3	they	obj-setup	match_obj
181	18	4	will	obj-setup	match_obj
182	18	5	save	obj-setup	match_obj
183	18	6	his	match	match_obj
184	18	7	colleague	object	match_obj
185	18	9	.	End	match_obj
186	18	10	<eos>	End	match_obj
187	19	0	The	np	match_obj
188	19	1	emperor	np	match_obj
189	19	2	believes	verb	match_obj
190	19	3	they	obj-setup	match_obj
191	19	4	will	obj-setup	match_obj
192	19	5	accept	obj-setup	match_obj
193	19	6	his	match	match_obj
194	19	7	ambassador	object	match_obj
195	19	9	.	End	match_obj
196	19	10	<eos>	End	match_obj
197	20	0	His	np	match_obj
198	20	1	uncle	np	match_obj
199	20	2	knows	verb	match_obj
200	20	3	they	obj-setup	match_obj
201	20	4	will	obj-setup	match_obj
202	20	5	heed	obj-setup	match_obj
203	20	6	his	match	match_obj
204	20	7	advice	object	match_obj
205	20	9	.	End	match_obj
206	20	10	<eos>	End	match_obj
207	21	0	The	np	match_obj
208	21	1	bishop	np	match_obj
209	21	2	knows	verb	match_obj
210	21	3	they	obj-setup	match_obj
211	21	4	will	obj-setup	match_obj
212	21	5	listen	obj-setup	match_obj
213	21	6	to	obj-setup	match_obj
214	21	7	his	match	match_obj
215	21	8	prayer	object	match_obj
216	21	10	.	End	match_obj
217	21	11	<eos>	End	match_obj
218	22	0	My	np	match_obj
219	22	1	brother	np	match_obj
220	22	2	believes	verb	match_obj
221	22	3	they	obj-setup	match_obj
222	22	4	will	obj-setup	match_obj
223	22	5	replace	obj-setup	match_obj
224	22	6	his	match	match_obj
225	22	7	computer	object	match_obj
226	22	9	.	End	match_obj
227	22	10	<eos>	End	match_obj
228	23	0	The	np	match_obj
229	23	1	bachelor	np	match_obj
230	23	2	thinks	verb	match_obj
231	23	3	they	obj-setup	match_obj
232	23	4	will	obj-setup	match_obj
233	23	5	clean	obj-setup	match_obj
234	23	6	his	match	match_obj
235	23	7	apartment	object	match_obj
236	23	9	.	End	match_obj
237	23	10	<eos>	End	match_obj
238	24	0	The	np	match_obj
239	24	1	count	np	match_obj
240	24	2	believes	verb	match_obj
241	24	3	they	obj-setup	match_obj
242	24	4	will	obj-setup	match_obj
243	24	5	steal	obj-setup	match_obj
244	24	6	his	match	match_obj
245	24	7	paintings	object	match_obj
246	24	9	.	End	match_obj
247	24	10	<eos>	End	match_obj
248	25	0	The	np	match_obj
249	25	1	policeman	np	match_obj
250	25	2	worries	verb	match_obj
251	25	3	they	obj-setup	match_obj
252	25	4	murdered	obj-setup	match_obj
253	25	5	his	match	match_obj
254	25	6	partner	object	match_obj
255	25	8	.	End	match_obj
256	25	9	<eos>	End	match_obj
257	26	0	The	np	match_obj
258	26	1	clergyman	np	match_obj
259	26	2	thinks	verb	match_obj
260	26	3	they	obj-setup	match_obj
261	26	4	will	obj-setup	match_obj
262	26	5	ignore	obj-setup	match_obj
263	26	6	his	match	match_obj
264	26	7	council	object	match_obj
265	26	9	.	End	match_obj
266	26	10	<eos>	End	match_obj
267	27	0	The	np	match_obj
268	27	1	mailman	np	match_obj
269	27	2	thinks	verb	match_obj
270	27	3	they	obj-setup	match_obj
271	27	4	will	obj-setup	match_obj
272	27	5	wash	obj-setup	match_obj
273	27	6	his	match	match_obj
274	27	7	uniform	object	match_obj
275	27	9	.	End	match_obj
276	27	10	<eos>	End	match_obj
277	28	0	The	np	match_obj
278	28	1	man	np	match_obj
279	28	2	worries	verb	match_obj
280	28	3	they	obj-setup	match_obj
281	28	4	will	obj-setup	match_obj
282	28	5	disagree	obj-setup	match_obj
283	28	6	with	obj-setup	match_obj
284	28	7	his	match	match_obj
285	28	8	decision	object	match_obj
286	28	10	.	End	match_obj
287	28	11	<eos>	End	match_obj
288	29	0	Your	np	match_obj
289	29	1	husband	np	match_obj
290	29	2	hopes	verb	match_obj
291	29	3	they	obj-setup	match_obj
292	29	4	will	obj-setup	match_obj
293	29	5	like	obj-setup	match_obj
294	29	6	his	match	match_obj
295	29	7	wife	object	match_obj
296	29	9	.	End	match_obj
297	29	10	<eos>	End	match_obj
298	0	0	The	np	mismatch_obj
299	0	1	actress	np	mismatch_obj
300	0	2	knows	verb	mismatch_obj
301	0	3	they	obj-setup	mismatch_obj
302	0	4	will	obj-setup	mismatch_obj
303	0	5	save	obj-setup	mismatch_obj
304	0	6	his	mismatch	mismatch_obj
305	0	7	friend	object	mismatch_obj
306	0	9	.	End	mismatch_obj
307	0	10	<eos>	End	mismatch_obj
308	1	0	The	np	mismatch_obj
309	1	1	bride	np	mismatch_obj
310	1	2	believes	verb	mismatch_obj
311	1	3	they	obj-setup	mismatch_obj
312	1	4	fulfilled	obj-setup	mismatch_obj
313	1	5	his	mismatch	mismatch_obj
314	1	6	request	object	mismatch_obj
315	1	8	.	End	mismatch_obj
316	1	9	<eos>	End	mismatch_obj
317	2	0	The	np	mismatch_obj
318	2	1	countess	np	mismatch_obj
319	2	2	thinks	verb	mismatch_obj
320	2	3	they	obj-setup	mismatch_obj
321	2	4	carried	obj-setup	mismatch_obj
322	2	5	out	obj-setup	mismatch_obj
323	2	6	his	mismatch	mismatch_obj
324	2	7	orders	object	mismatch_obj
325	2	9	.	End	mismatch_obj
326	2	10	<eos>	End	mismatch_obj
327	3	0	My	np	mismatch_obj
328	3	1	wife	np	mismatch_obj
329	3	2	thinks	verb	mismatch_obj
330	3	3	they	obj-setup	mismatch_obj
331	3	4	will	obj-setup	mismatch_obj
332	3	5	reject	obj-setup	mismatch_obj
333	3	6	his	mismatch	mismatch_obj
334	3	7	application	object	mismatch_obj
335	3	9	.	End	mismatch_obj
336	3	10	<eos>	End	mismatch_obj
337	4	0	The	np	mismatch_obj
338	4	1	witch	np	mismatch_obj
339	4	2	hopes	verb	mismatch_obj
340	4	3	they	obj-setup	mismatch_obj
341	4	4	drank	obj-setup	mismatch_obj
342	4	5	his	mismatch	mismatch_obj
343	4	6	potion	object	mismatch_obj
344	4	8	.	End	mismatch_obj
345	4	9	<eos>	End	mismatch_obj
346	5	0	The	np	mismatch_obj
347	5	1	goddess	np	mismatch_obj
348	5	2	knows	verb	mismatch_obj
349	5	3	they	obj-setup	mismatch_obj
350	5	4	will	obj-setup	mismatch_obj
351	5	5	worship	obj-setup	mismatch_obj
352	5	6	his	mismatch	mismatch_obj
353	5	7	likeness	object	mismatch_obj
354	5	9	.	End	mismatch_obj
355	5	10	<eos>	End	mismatch_obj
356	6	0	My	np	mismatch_obj
357	6	1	aunt	np	mismatch_obj
358	6	2	hopes	verb	mismatch_obj
359	6	3	they	obj-setup	mismatch_obj
360	6	4	tasted	obj-setup	mismatch_obj
361	6	5	his	mismatch	mismatch_obj
362	6	6	pudding	object	mismatch_obj
363	6	8	.	End	mismatch_obj
364	6	9	<eos>	End	mismatch_obj
365	7	0	The	np	mismatch_obj
366	7	1	lady	np	mismatch_obj
367	7	2	thinks	verb	mismatch_obj
368	7	3	they	obj-setup	mismatch_obj
369	7	4	met	obj-setup	mismatch_obj
370	7	5	his	mismatch	mismatch_obj
371	7	6	friends	object	mismatch_obj
372	7	8	.	End	mismatch_obj
373	7	9	<eos>	End	mismatch_obj
374	8	0	The	np	mismatch_obj
375	8	1	princess	np	mismatch_obj
376	8	2	believes	verb	mismatch_obj
377	8	3	they	obj-setup	mismatch_obj
378	8	4	will	obj-setup	mismatch_obj
379	8	5	clean	obj-setup	mismatch_obj
380	8	6	his	mismatch	mismatch_obj
381	8	7	stables	object	mismatch_obj
382	8	9	.	End	mismatch_obj
383	8	10	<eos>	End	mismatch_obj
384	9	0	The	np	mismatch_obj
385	9	1	girl	np	mismatch_obj
386	9	2	hopes	verb	mismatch_obj
387	9	3	they	obj-setup	mismatch_obj
388	9	4	read	obj-setup	mismatch_obj
389	9	5	his	mismatch	mismatch_obj
390	9	6	poem	object	mismatch_obj
391	9	8	.	End	mismatch_obj
392	9	9	<eos>	End	mismatch_obj
393	10	0	The	np	mismatch_obj
394	10	1	queen	np	mismatch_obj
395	10	2	believes	verb	mismatch_obj
396	10	3	they	obj-setup	mismatch_obj
397	10	4	will	obj-setup	mismatch_obj
398	10	5	murder	obj-setup	mismatch_obj
399	10	6	his	mismatch	mismatch_obj
400	10	7	nephew	object	mismatch_obj
401	10	9	.	End	mismatch_obj
402	10	10	<eos>	End	mismatch_obj
403	11	0	Your	np	mismatch_obj
404	11	1	mother	np	mismatch_obj
405	11	2	knows	verb	mismatch_obj
406	11	3	they	obj-setup	mismatch_obj
407	11	4	will	obj-setup	mismatch_obj
408	11	5	accept	obj-setup	mismatch_obj
409	11	6	his	mismatch	mismatch_obj
410	11	7	invitation	object	mismatch_obj
411	11	9	.	End	mismatch_obj
412	11	10	<eos>	End	mismatch_obj
413	12	0	The	np	mismatch_obj
414	12	1	waitress	np	mismatch_obj
415	12	2	hopes	verb	mismatch_obj
416	12	3	they	obj-setup	mismatch_obj
417	12	4	will	obj-setup	mismatch_obj
418	12	5	increase	obj-setup	mismatch_obj
419	12	6	his	mismatch	mismatch_obj
420	12	7	salary	object	mismatch_obj
421	12	9	.	End	mismatch_obj
422	12	10	<eos>	End	mismatch_obj
423	13	0	The	np	mismatch_obj
424	13	1	mistress	np	mismatch_obj
425	13	2	hopes	verb	mismatch_obj
426	13	3	they	obj-setup	mismatch_obj
427	13	4	will	obj-setup	mismatch_obj
428	13	5	listen	obj-setup	mismatch_obj
429	13	6	to	obj-setup	mismatch_obj
430	13	7	his	mismatch	mismatch_obj
431	13	8	worries	object	mismatch_obj
432	13	10	.	End	mismatch_obj
433	13	11	<eos>	End	mismatch_obj
434	14	0	The	np	mismatch_obj
435	14	1	boy	np	mismatch_obj
436	14	2	hopes	verb	mismatch_obj
437	14	3	they	obj-setup	mismatch_obj
438	14	4	will	obj-setup	mismatch_obj
439	14	5	find	obj-setup	mismatch_obj
440	14	6	her	mismatch	mismatch_obj
441	14	7	dog	object	mismatch_obj
442	14	9	.	End	mismatch_obj
443	14	10	<eos>	End	mismatch_obj
444	15	0	The	np	mismatch_obj
445	15	1	knight	np	mismatch_obj
446	15	2	thinks	verb	mismatch_obj
447	15	3	they	obj-setup	mismatch_obj
448	15	4	will	obj-setup	mismatch_obj
449	15	5	feed	obj-setup	mismatch_obj
450	15	6	her	mismatch	mismatch_obj
451	15	7	horse	object	mismatch_obj
452	15	9	.	End	mismatch_obj
453	15	10	<eos>	End	mismatch_obj
454	16	0	The	np	mismatch_obj
455	16	1	chairman	np	mismatch_obj
456	16	2	worries	verb	mismatch_obj
457	16	3	they	obj-setup	mismatch_obj
458	16	4	will	obj-setup	mismatch_obj
459	16	5	listen	obj-setup	mismatch_obj
460	16	6	to	obj-setup	mismatch_obj
461	16	7	her	mismatch	mismatch_obj
462	16	8	recommendation	object	mismatch_obj
463	16	10	.	End	mismatch_obj
464	16	11	<eos>	End	mismatch_obj
465	17	0	The	np	mismatch_obj
466	17	1	king	np	mismatch_obj
467	17	2	hopes	verb	mismatch_obj
468	17	3	they	obj-setup	mismatch_obj
469	17	4	will	obj-setup	mismatch_obj
470	17	5	obey	obj-setup	mismatch_obj
471	17	6	her	mismatch	mismatch_obj
472	17	7	edict	object	mismatch_obj
473	17	9	.	End	mismatch_obj
474	17	10	<eos>	End	mismatch_obj
475	18	0	The	np	mismatch_obj
476	18	1	fireman	np	mismatch_obj
477	18	2	thinks	verb	mismatch_obj
478	18	3	they	obj-setup	mismatch_obj
479	18	4	will	obj-setup	mismatch_obj
480	18	5	save	obj-setup	mismatch_obj
481	18	6	her	mismatch	mismatch_obj
482	18	7	colleague	object	mismatch_obj
483	18	9	.	End	mismatch_obj
484	18	10	<eos>	End	mismatch_obj
485	19	0	The	np	mismatch_obj
486	19	1	emperor	np	mismatch_obj
487	19	2	believes	verb	mismatch_obj
488	19	3	they	obj-setup	mismatch_obj
489	19	4	will	obj-setup	mismatch_obj
490	19	5	accept	obj-setup	mismatch_obj
491	19	6	her	mismatch	mismatch_obj
492	19	7	ambassador	object	mismatch_obj
493	19	9	.	End	mismatch_obj
494	19	10	<eos>	End	mismatch_obj
495	20	0	His	np	mismatch_obj
496	20	1	uncle	np	mismatch_obj
497	20	2	knows	verb	mismatch_obj
498	20	3	they	obj-setup	mismatch_obj
499	20	4	will	obj-setup	mismatch_obj
500	20	5	heed	obj-setup	mismatch_obj
501	20	6	her	mismatch	mismatch_obj
502	20	7	advice	object	mismatch_obj
503	20	9	.	End	mismatch_obj
504	20	10	<eos>	End	mismatch_obj
505	21	0	The	np	mismatch_obj
506	21	1	bishop	np	mismatch_obj
507	21	2	knows	verb	mismatch_obj
508	21	3	they	obj-setup	mismatch_obj
509	21	4	will	obj-setup	mismatch_obj
510	21	5	listen	obj-setup	mismatch_obj
511	21	6	to	obj-setup	mismatch_obj
512	21	7	her	mismatch	mismatch_obj
513	21	8	prayer	object	mismatch_obj
514	21	10	.	End	mismatch_obj
515	21	11	<eos>	End	mismatch_obj
516	22	0	My	np	mismatch_obj
517	22	1	brother	np	mismatch_obj
518	22	2	believes	verb	mismatch_obj
519	22	3	they	obj-setup	mismatch_obj
520	22	4	will	obj-setup	mismatch_obj
521	22	5	replace	obj-setup	mismatch_obj
522	22	6	her	mismatch	mismatch_obj
523	22	7	computer	object	mismatch_obj
524	22	9	.	End	mismatch_obj
525	22	10	<eos>	End	mismatch_obj
526	23	0	The	np	mismatch_obj
527	23	1	bachelor	np	mismatch_obj
528	23	2	thinks	verb	mismatch_obj
529	23	3	they	obj-setup	mismatch_obj
530	23	4	will	obj-setup	mismatch_obj
531	23	5	clean	obj-setup	mismatch_obj
532	23	6	her	mismatch	mismatch_obj
533	23	7	apartment	object	mismatch_obj
534	23	9	.	End	mismatch_obj
535	23	10	<eos>	End	mismatch_obj
536	24	0	The	np	mismatch_obj
537	24	1	count	np	mismatch_obj
538	24	2	believes	verb	mismatch_obj
539	24	3	they	obj-setup	mismatch_obj
540	24	4	will	obj-setup	mismatch_obj
541	24	5	steal	obj-setup	mismatch_obj
542	24	6	her	mismatch	mismatch_obj
543	24	7	paintings	object	mismatch_obj
544	24	9	.	End	mismatch_obj
545	24	10	<eos>	End	mismatch_obj
546	25	0	The	np	mismatch_obj
547	25	1	policeman	np	mismatch_obj
548	25	2	worries	verb	mismatch_obj
549	25	3	they	obj-setup	mismatch_obj
550	25	4	murdered	obj-setup	mismatch_obj
551	25	5	her	mismatch	mismatch_obj
552	25	6	partner	object	mismatch_obj
553	25	8	.	End	mismatch_obj
554	25	9	<eos>	End	mismatch_obj
555	26	0	The	np	mismatch_obj
556	26	1	clergyman	np	mismatch_obj
557	26	2	thinks	verb	mismatch_obj
558	26	3	they	obj-setup	mismatch_obj
559	26	4	will	obj-setup	mismatch_obj
560	26	5	ignore	obj-setup	mismatch_obj
561	26	6	her	mismatch	mismatch_obj
562	26	7	council	object	mismatch_obj
563	26	9	.	End	mismatch_obj
564	26	10	<eos>	End	mismatch_obj
565	27	0	The	np	mismatch_obj
566	27	1	mailman	np	mismatch_obj
567	27	2	thinks	verb	mismatch_obj
568	27	3	they	obj-setup	mismatch_obj
569	27	4	will	obj-setup	mismatch_obj
570	27	5	wash	obj-setup	mismatch_obj
571	27	6	her	mismatch	mismatch_obj
572	27	7	uniform	object	mismatch_obj
573	27	9	.	End	mismatch_obj
574	27	10	<eos>	End	mismatch_obj
575	28	0	The	np	mismatch_obj
576	28	1	man	np	mismatch_obj
577	28	2	worries	verb	mismatch_obj
578	28	3	they	obj-setup	mismatch_obj
579	28	4	will	obj-setup	mismatch_obj
580	28	5	disagree	obj-setup	mismatch_obj
581	28	6	with	obj-setup	mismatch_obj
582	28	7	her	mismatch	mismatch_obj
583	28	8	decision	object	mismatch_obj
584	28	10	.	End	mismatch_obj
585	28	11	<eos>	End	mismatch_obj
586	29	0	Your	np	mismatch_obj
587	29	1	husband	np	mismatch_obj
588	29	2	hopes	verb	mismatch_obj
589	29	3	they	obj-setup	mismatch_obj
590	29	4	will	obj-setup	mismatch_obj
591	29	5	like	obj-setup	mismatch_obj
592	29	6	her	mismatch	mismatch_obj
593	29	7	wife	object	mismatch_obj
594	29	9	.	End	mismatch_obj
595	29	10	<eos>	End	mismatch_obj
596	0	0	The	np	match_ss
597	0	1	actress	np	match_ss
598	0	2	knows	verb	match_ss
599	0	3	for	ss-setup	match_ss
600	0	4	them	ss-setup	match_ss
601	0	5	to	ss-setup	match_ss
602	0	6	save	ss-setup	match_ss
603	0	7	her	match	match_ss
604	0	8	friend	object	match_ss
605	0	9	will	continuation	match_ss
606	0	10	be	continuation	match_ss
607	0	11	easy	continuation	match_ss
608	0	13	.	End	match_ss
609	0	14	<eos>	End	match_ss
610	1	0	The	np	match_ss
611	1	1	bride	np	match_ss
612	1	2	believes	verb	match_ss
613	1	3	for	ss-setup	match_ss
614	1	4	them	ss-setup	match_ss
615	1	5	to	ss-setup	match_ss
616	1	6	fulfill	ss-setup	match_ss
617	1	7	her	match	match_ss
618	1	8	request	object	match_ss
619	1	9	will	continuation	match_ss
620	1	10	be	continuation	match_ss
621	1	11	easy	continuation	match_ss
622	1	13	.	End	match_ss
623	1	14	<eos>	End	match_ss
624	2	0	The	np	match_ss
625	2	1	countess	np	match_ss
626	2	2	thinks	verb	match_ss
627	2	3	for	ss-setup	match_ss
628	2	4	them	ss-setup	match_ss
629	2	5	to	ss-setup	match_ss
630	2	6	carry	ss-setup	match_ss
631	2	7	out	ss-setup	match_ss
632	2	8	her	match	match_ss
633	2	9	orders	object	match_ss
634	2	10	will	continuation	match_ss
635	2	11	be	continuation	match_ss
636	2	12	easy	continuation	match_ss
637	2	14	.	End	match_ss
638	2	15	<eos>	End	match_ss
639	3	0	My	np	match_ss
640	3	1	wife	np	match_ss
641	3	2	thinks	verb	match_ss
642	3	3	for	ss-setup	match_ss
643	3	4	them	ss-setup	match_ss
644	3	5	to	ss-setup	match_ss
645	3	6	reject	ss-setup	match_ss
646	3	7	her	match	match_ss
647	3	8	application	object	match_ss
648	3	9	will	continuation	match_ss
649	3	10	be	continuation	match_ss
650	3	11	easy	continuation	match_ss
651	3	13	.	End	match_ss
652	3	14	<eos>	End	match_ss
653	4	0	The	np	match_ss
654	4	1	witch	np	match_ss
655	4	2	hopes	verb	match_ss
656	4	3	for	ss-setup	match_ss
657	4	4	them	ss-setup	match_ss
658	4	5	to	ss-setup	match_ss
659	4	6	drink	ss-setup	match_ss
660	4	7	her	match	match_ss
661	4	8	potion	object	match_ss
662	4	9	will	continuation	match_ss
663	4	10	be	continuation	match_ss
664	4	11	easy	continuation	match_ss
665	4	13	.	End	match_ss
666	4	14	<eos>	End	match_ss
667	5	0	The	np	match_ss
668	5	1	goddess	np	match_ss
669	5	2	knows	verb	match_ss
670	5	3	for	ss-setup	match_ss
671	5	4	them	ss-setup	match_ss
672	5	5	to	ss-setup	match_ss
673	5	6	worship	ss-setup	match_ss
674	5	7	her	match	match_ss
675	5	8	likeness	object	match_ss
676	5	9	will	continuation	match_ss
677	5	10	be	continuation	match_ss
678	5	11	easy	continuation	match_ss
679	5	13	.	End	match_ss
680	5	14	<eos>	End	match_ss
681	6	0	My	np	match_ss
682	6	1	aunt	np	match_ss
683	6	2	hopes	verb	match_ss
684	6	3	for	ss-setup	match_ss
685	6	4	them	ss-setup	match_ss
686	6	5	to	ss-setup	match_ss
687	6	6	taste	ss-setup	match_ss
688	6	7	her	match	match_ss
689	6	8	pudding	object	match_ss
690	6	9	will	continuation	match_ss
691	6	10	be	continuation	match_ss
692	6	11	easy	continuation	match_ss
693	6	13	.	End	match_ss
694	6	14	<eos>	End	match_ss
695	7	0	The	np	match_ss
696	7	1	lady	np	match_ss
697	7	2	thinks	verb	match_ss
698	7	3	for	ss-setup	match_ss
699	7	4	them	ss-setup	match_ss
700	7	5	to	ss-setup	match_ss
701	7	6	meet	ss-setup	match_ss
702	7	7	her	match	match_ss
703	7	8	friends	object	match_ss
704	7	9	will	continuation	match_ss
705	7	10	be	continuation	match_ss
706	7	11	easy	continuation	match_ss
707	7	13	.	End	match_ss
708	7	14	<eos>	End	match_ss
709	8	0	The	np	match_ss
710	8	1	princess	np	match_ss
711	8	2	believes	verb	match_ss
712	8	3	for	ss-setup	match_ss
713	8	4	them	ss-setup	match_ss
714	8	5	to	ss-setup	match_ss
715	8	6	clean	ss-setup	match_ss
716	8	7	her	match	match_ss
717	8	8	stables	object	match_ss
718	8	9	will	continuation	match_ss
719	8	10	be	continuation	match_ss
720	8	11	easy	continuation	match_ss
721	8	13	.	End	match_ss
722	8	14	<eos>	End	match_ss
723	9	0	The	np	match_ss
724	9	1	girl	np	match_ss
725	9	2	hopes	verb	match_ss
726	9	3	for	ss-setup	match_ss
727	9	4	them	ss-setup	match_ss
728	9	5	to	ss-setup	match_ss
729	9	6	read	ss-setup	match_ss
730	9	7	her	match	match_ss
731	9	8	poem	object	match_ss
732	9	9	will	continuation	match_ss
733	9	10	be	continuation	match_ss
734	9	11	easy	continuation	match_ss
735	9	13	.	End	match_ss
736	9	14	<eos>	End	match_ss
737	10	0	The	np	match_ss
738	10	1	queen	np	match_ss
739	10	2	believes	verb	match_ss
740	10	3	for	ss-setup	match_ss
741	10	4	them	ss-setup	match_ss
742	10	5	to	ss-setup	match_ss
743	10	6	murder	ss-setup	match_ss
744	10	7	her	match	match_ss
745	10	8	nephew	object	match_ss
746	10	9	will	continuation	match_ss
747	10	10	be	continuation	match_ss
748	10	11	easy	continuation	match_ss
749	10	13	.	End	match_ss
750	10	14	<eos>	End	match_ss
751	11	0	Your	np	match_ss
752	11	1	mother	np	match_ss
753	11	2	knows	verb	match_ss
754	11	3	for	ss-setup	match_ss
755	11	4	them	ss-setup	match_ss
