	sent_index	word_index	word	region	condition
88	12	1	waitress	np	match_obj
89	12	2	talked	verb	match_obj
90	12	3	with	verb	match_obj
91	12	4	her	match	match_obj
92	12	5	manager	obj	match_obj
93	12	7	.	End	match_obj
94	12	8	<eos>	End	match_obj
95	13	0	The	np	match_obj
96	13	1	mistress	np	match_obj
97	13	2	wrote	verb	match_obj
98	13	3	a	verb	match_obj
99	13	4	letter	verb	match_obj
100	13	5	to	verb	match_obj
101	13	6	her	match	match_obj
102	13	7	lover	obj	match_obj
103	13	9	.	End	match_obj
104	13	10	<eos>	End	match_obj
105	14	0	The	np	match_obj
106	14	1	boy	np	match_obj
107	14	2	played	verb	match_obj
108	14	3	tag	verb	match_obj
109	14	4	with	verb	match_obj
110	14	5	his	match	match_obj
111	14	6	classmates	obj	match_obj
112	14	8	.	End	match_obj
113	14	9	<eos>	End	match_obj
114	15	0	The	np	match_obj
115	15	1	knight	np	match_obj
116	15	2	travelled	verb	match_obj
117	15	3	with	verb	match_obj
118	15	4	his	match	match_obj
119	15	5	squire	obj	match_obj
120	15	7	.	End	match_obj
121	15	8	<eos>	End	match_obj
122	16	0	The	np	match_obj
123	16	1	chairman	np	match_obj
124	16	2	checked	verb	match_obj
125	16	3	his	match	match_obj
126	16	4	agenda	obj	match_obj
127	16	6	.	End	match_obj
128	16	7	<eos>	End	match_obj
129	17	0	The	np	match_obj
130	17	1	king	np	match_obj
131	17	2	commanded	verb	match_obj
132	17	3	his	match	match_obj
133	17	4	army	obj	match_obj
134	17	6	.	End	match_obj
135	17	7	<eos>	End	match_obj
136	18	0	The	np	match_obj
137	18	1	fireman	np	match_obj
138	18	2	saved	verb	match_obj
139	18	3	his	match	match_obj
140	18	4	colleague	obj	match_obj
141	18	6	.	End	match_obj
142	18	7	<eos>	End	match_obj
143	19	0	The	np	match_obj
144	19	1	emperor	np	match_obj
145	19	2	talked	verb	match_obj
146	19	3	with	verb	match_obj
147	19	4	his	match	match_obj
148	19	5	councilors	obj	match_obj
149	19	7	.	End	match_obj
150	19	8	<eos>	End	match_obj
151	20	0	His	np	match_obj
152	20	1	uncle	np	match_obj
153	20	2	met	verb	match_obj
154	20	3	with	verb	match_obj
155	20	4	his	match	match_obj
156	20	5	therapist	obj	match_obj
157	20	7	.	End	match_obj
158	20	8	<eos>	End	match_obj
159	21	0	The	np	match_obj
160	21	1	bishop	np	match_obj
161	21	2	blessed	verb	match_obj
162	21	3	his	match	match_obj
163	21	4	congregants	obj	match_obj
164	21	6	.	End	match_obj
165	21	7	<eos>	End	match_obj
166	22	0	My	np	match_obj
167	22	1	brother	np	match_obj
168	22	2	travelled	verb	match_obj
169	22	3	with	verb	match_obj
170	22	4	his	match	match_obj
171	22	5	soccer	obj	match_obj
172	22	6	team	obj	match_obj
173	22	8	.	End	match_obj
174	22	9	<eos>	End	match_obj
175	23	0	The	np	match_obj
176	23	1	bachelor	np	match_obj
177	23	2	mailed	verb	match_obj
178	23	3	a	verb	match_obj
179	23	4	letter	verb	match_obj
180	23	5	to	verb	match_obj
181	23	6	his	match	match_obj
182	23	7	mother	obj	match_obj
183	23	9	.	End	match_obj
184	23	10	<eos>	End	match_obj
185	24	0	The	np	match_obj
186	24	1	count	np	match_obj
187	24	2	danced	verb	match_obj
188	24	3	with	verb	match_obj
189	24	4	his	match	match_obj
190	24	5	wife	obj	match_obj
191	24	7	.	End	match_obj
192	24	8	<eos>	End	match_obj
193	25	0	The	np	match_obj
194	25	1	policeman	np	match_obj
195	25	2	questioned	verb	match_obj
196	25	3	his	match	match_obj
197	25	4	partner	obj	match_obj
198	25	6	.	End	match_obj
199	25	7	<eos>	End	match_obj
200	26	0	The	np	match_obj
201	26	1	clergyman	np	match_obj
202	26	2	advised	verb	match_obj
203	26	3	his	match	match_obj
204	26	4	friends	obj	match_obj
205	26	6	.	End	match_obj
206	26	7	<eos>	End	match_obj
207	27	0	The	np	match_obj
208	27	1	mailman	np	match_obj
209	27	2	saw	verb	match_obj
210	27	3	his	match	match_obj
211	27	4	good	obj	match_obj
212	27	5	friend	obj	match_obj
213	27	7	.	End	match_obj
214	27	8	<eos>	End	match_obj
215	28	0	The	np	match_obj
216	28	1	man	np	match_obj
217	28	2	met	verb	match_obj
218	28	3	his	match	match_obj
219	28	4	friends	obj	match_obj
220	28	6	.	End	match_obj
221	28	7	<eos>	End	match_obj
222	29	0	Your	np	match_obj
223	29	1	husband	np	match_obj
224	29	2	saw	verb	match_obj
225	29	3	his	match	match_obj
226	29	4	brother	obj	match_obj
227	29	6	.	End	match_obj
228	29	7	<eos>	End	match_obj
229	0	0	The	np	mismatch_obj
230	0	1	actress	np	mismatch_obj
231	0	2	insulted	verb	mismatch_obj
232	0	3	his	mismatch	mismatch_obj
233	0	4	friends	obj	mismatch_obj
234	0	6	.	End	mismatch_obj
235	0	7	<eos>	End	mismatch_obj
236	1	0	The	np	mismatch_obj
237	1	1	bride	np	mismatch_obj
238	1	2	invited	verb	mismatch_obj
239	1	3	his	mismatch	mismatch_obj
240	1	4	family	obj	mismatch_obj
241	1	6	.	End	mismatch_obj
242	1	7	<eos>	End	mismatch_obj
243	2	0	The	np	mismatch_obj
244	2	1	countess	np	mismatch_obj
245	2	2	advised	verb	mismatch_obj
246	2	3	his	mismatch	mismatch_obj
247	2	4	husband	obj	mismatch_obj
248	2	6	.	End	mismatch_obj
249	2	7	<eos>	End	mismatch_obj
250	3	0	My	np	mismatch_obj
251	3	1	wife	np	mismatch_obj
252	3	2	called	verb	mismatch_obj
253	3	3	his	mismatch	mismatch_obj
254	3	4	mother	obj	mismatch_obj
255	3	6	.	End	mismatch_obj
256	3	7	<eos>	End	mismatch_obj
257	4	0	The	np	mismatch_obj
258	4	1	witch	np	mismatch_obj
259	4	2	cursed	verb	mismatch_obj
260	4	3	his	mismatch	mismatch_obj
261	4	4	enemies	obj	mismatch_obj
262	4	6	.	End	mismatch_obj
263	4	7	<eos>	End	mismatch_obj
264	5	0	The	np	mismatch_obj
265	5	1	goddess	np	mismatch_obj
266	5	2	preached	verb	mismatch_obj
267	5	3	to	verb	mismatch_obj
268	5	4	his	mismatch	mismatch_obj
269	5	5	worshipers	obj	mismatch_obj
270	5	7	.	End	mismatch_obj
271	5	8	<eos>	End	mismatch_obj
272	6	0	My	np	mismatch_obj
273	6	1	aunt	np	mismatch_obj
274	6	2	fought	verb	mismatch_obj
275	6	3	with	verb	mismatch_obj
276	6	4	his	mismatch	mismatch_obj
277	6	5	husband	obj	mismatch_obj
278	6	7	.	End	mismatch_obj
279	6	8	<eos>	End	mismatch_obj
280	7	0	The	np	mismatch_obj
281	7	1	lady	np	mismatch_obj
282	7	2	visited	verb	mismatch_obj
283	7	3	his	mismatch	mismatch_obj
284	7	4	family	obj	mismatch_obj
285	7	6	.	End	mismatch_obj
286	7	7	<eos>	End	mismatch_obj
287	8	0	The	np	mismatch_obj
288	8	1	princess	np	mismatch_obj
289	8	2	questioned	verb	mismatch_obj
290	8	3	his	mismatch	mismatch_obj
291	8	4	maid	obj	mismatch_obj
292	8	6	.	End	mismatch_obj
293	8	7	<eos>	End	mismatch_obj
294	9	0	The	np	mismatch_obj
295	9	1	girl	np	mismatch_obj
296	9	2	met	verb	mismatch_obj
297	9	3	his	mismatch	mismatch_obj
298	9	4	friends	obj	mismatch_obj
299	9	6	.	End	mismatch_obj
300	9	7	<eos>	End	mismatch_obj
301	10	0	The	np	mismatch_obj
302	10	1	queen	np	mismatch_obj
303	10	2	commanded	verb	mismatch_obj
304	10	3	his	mismatch	mismatch_obj
305	10	4	generals	obj	mismatch_obj
306	10	6	.	End	mismatch_obj
307	10	7	<eos>	End	mismatch_obj
308	11	0	Your	np	mismatch_obj
309	11	1	mother	np	mismatch_obj
310	11	2	gossiped	verb	mismatch_obj
311	11	3	with	verb	mismatch_obj
312	11	4	his	mismatch	mismatch_obj
313	11	5	acquaintances	obj	mismatch_obj
314	11	7	.	End	mismatch_obj
315	11	8	<eos>	End	mismatch_obj
316	12	0	The	np	mismatch_obj
317	12	1	waitress	np	mismatch_obj
318	12	2	talked	verb	mismatch_obj
319	12	3	with	verb	mismatch_obj
320	12	4	his	mismatch	mismatch_obj
321	12	5	manager	obj	mismatch_obj
322	12	7	.	End	mismatch_obj
323	12	8	<eos>	End	mismatch_obj
324	13	0	The	np	mismatch_obj
325	13	1	mistress	np	mismatch_obj
326	13	2	wrote	verb	mismatch_obj
327	13	3	a	verb	mismatch_obj
328	13	4	letter	verb	mismatch_obj
329	13	5	to	verb	mismatch_obj
330	13	6	his	mismatch	mismatch_obj
331	13	7	lover	obj	mismatch_obj
332	13	9	.	End	mismatch_obj
333	13	10	<eos>	End	mismatch_obj
334	14	0	The	np	mismatch_obj
335	14	1	boy	np	mismatch_obj
336	14	2	played	verb	mismatch_obj
337	14	3	tag	verb	mismatch_obj
338	14	4	with	verb	mismatch_obj
339	14	5	her	mismatch	mismatch_obj
340	14	6	classmates	obj	mismatch_obj
341	14	8	.	End	mismatch_obj
342	14	9	<eos>	End	mismatch_obj
343	15	0	The	np	mismatch_obj
344	15	1	knight	np	mismatch_obj
345	15	2	travelled	verb	mismatch_obj
346	15	3	with	verb	mismatch_obj
347	15	4	her	mismatch	mismatch_obj
348	15	5	squire	obj	mismatch_obj
349	15	7	.	End	mismatch_obj
350	15	8	<eos>	End	mismatch_obj
351	16	0	The	np	mismatch_obj
352	16	1	chairman	np	mismatch_obj
353	16	2	checked	verb	mismatch_obj
354	16	3	her	mismatch	mismatch_obj
355	16	4	agenda	obj	mismatch_obj
356	16	6	.	End	mismatch_obj
357	16	7	<eos>	End	mismatch_obj
358	17	0	The	np	mismatch_obj
359	17	1	king	np	mismatch_obj
360	17	2	commanded	verb	mismatch_obj
361	17	3	her	mismatch	mismatch_obj
362	17	4	army	obj	mismatch_obj
363	17	6	.	End	mismatch_obj
364	17	7	<eos>	End	mismatch_obj
365	18	0	The	np	mismatch_obj
366	18	1	fireman	np	mismatch_obj
367	18	2	saved	verb	mismatch_obj
368	18	3	her	mismatch	mismatch_obj
369	18	4	colleague	obj	mismatch_obj
370	18	6	.	End	mismatch_obj
371	18	7	<eos>	End	mismatch_obj
372	19	0	The	np	mismatch_obj
373	19	1	emperor	np	mismatch_obj
374	19	2	talked	verb	mismatch_obj
375	19	3	with	verb	mismatch_obj
376	19	4	her	mismatch	mismatch_obj
377	19	5	councilors	obj	mismatch_obj
378	19	7	.	End	mismatch_obj
379	19	8	<eos>	End	mismatch_obj
380	20	0	His	np	mismatch_obj
381	20	1	uncle	np	mismatch_obj
382	20	2	met	verb	mismatch_obj
383	20	3	with	verb	mismatch_obj
384	20	4	her	mismatch	mismatch_obj
385	20	5	therapist	obj	mismatch_obj
386	20	7	.	End	mismatch_obj
387	20	8	<eos>	End	mismatch_obj
388	21	0	The	np	mismatch_obj
389	21	1	bishop	np	mismatch_obj
390	21	2	blessed	verb	mismatch_obj
391	21	3	her	mismatch	mismatch_obj
392	21	4	congregants	obj	mismatch_obj
393	21	6	.	End	mismatch_obj
394	21	7	<eos>	End	mismatch_obj
395	22	0	My	np	mismatch_obj
396	22	1	brother	np	mismatch_obj
397	22	2	travelled	verb	mismatch_obj
398	22	3	with	verb	mismatch_obj
399	22	4	her	mismatch	mismatch_obj
400	22	5	soccer	obj	mismatch_obj
401	22	6	team	obj	mismatch_obj
402	22	8	.	End	mismatch_obj
403	22	9	<eos>	End	mismatch_obj
404	23	0	The	np	mismatch_obj
405	23	1	bachelor	np	mismatch_obj
406	23	2	mailed	verb	mismatch_obj
407	23	3	a	verb	mismatch_obj
408	23	4	letter	verb	mismatch_obj
409	23	5	to	verb	mismatch_obj
410	23	6	her	mismatch	mismatch_obj
411	23	7	mother	obj	mismatch_obj
412	23	9	.	End	mismatch_obj
413	23	10	<eos>	End	mismatch_obj
414	24	0	The	np	mismatch_obj
415	24	1	count	np	mismatch_obj
416	24	2	danced	verb	mismatch_obj
417	24	3	with	verb	mismatch_obj
418	24	4	her	mismatch	mismatch_obj
419	24	5	wife	obj	mismatch_obj
420	24	7	.	End	mismatch_obj
421	24	8	<eos>	End	mismatch_obj
422	25	0	The	np	mismatch_obj
423	25	1	policeman	np	mismatch_obj
424	25	2	questioned	verb	mismatch_obj
425	25	3	her	mismatch	mismatch_obj
426	25	4	partner	obj	mismatch_obj
427	25	6	.	End	mismatch_obj
428	25	7	<eos>	End	mismatch_obj
429	26	0	The	np	mismatch_obj
430	26	1	clergyman	np	mismatch_obj
431	26	2	advised	verb	mismatch_obj
432	26	3	her	mismatch	mismatch_obj
433	26	4	friends	obj	mismatch_obj
434	26	6	.	End	mismatch_obj
435	26	7	<eos>	End	mismatch_obj
436	27	0	The	np	mismatch_obj
437	27	1	mailman	np	mismatch_obj
438	27	2	saw	verb	mismatch_obj
439	27	3	her	mismatch	mismatch_obj
440	27	4	good	obj	mismatch_obj
441	27	5	friend	obj	mismatch_obj
442	27	7	.	End	mismatch_obj
443	27	8	<eos>	End	mismatch_obj
444	28	0	The	np	mismatch_obj
445	28	1	man	np	mismatch_obj
446	28	2	met	verb	mismatch_obj
447	28	3	her	mismatch	mismatch_obj
448	28	4	friends	obj	mismatch_obj
449	28	6	.	End	mismatch_obj
450	28	7	<eos>	End	mismatch_obj
451	29	0	Your	np	mismatch_obj
452	29	1	husband	np	mismatch_obj
453	29	2	saw	verb	mismatch_obj
454	29	3	her	mismatch	mismatch_obj
455	29	4	brother	obj	mismatch_obj
456	29	6	.	End	mismatch_obj
457	29	7	<eos>	End	mismatch_obj
458	0	0	The	np	match_adjunct
459	0	1	actress	np	match_adjunct
460	0	2	got	adjunct	match_adjunct
461	0	3	mad	adjunct	match_adjunct
462	0	4	after	adjunct	match_adjunct
463	0	5	they	adjunct	match_adjunct
464	0	6	insulted	verb	match_adjunct
465	0	7	her	match	match_adjunct
466	0	8	friends	obj	match_adjunct
467	0	10	.	End	match_adjunct
468	0	11	<eos>	End	match_adjunct
469	1	0	The	np	match_adjunct
470	1	1	bride	np	match_adjunct
471	1	2	wrote	adjunct	match_adjunct
472	1	3	a	adjunct	match_adjunct
473	1	4	letter	adjunct	match_adjunct
474	1	5	as	adjunct	match_adjunct
475	1	6	soon	adjunct	match_adjunct
476	1	7	as	adjunct	match_adjunct
477	1	8	they	adjunct	match_adjunct
478	1	9	invited	verb	match_adjunct
479	1	10	her	match	match_adjunct
480	1	11	family	obj	match_adjunct
481	1	13	.	End	match_adjunct
482	1	14	<eos>	End	match_adjunct
483	2	0	The	np	match_adjunct
484	2	1	countess	np	match_adjunct
485	2	2	became	adjunct	match_adjunct
486	2	3	worried	adjunct	match_adjunct
487	2	4	when	adjunct	match_adjunct
488	2	5	they	adjunct	match_adjunct
489	2	6	advised	verb	match_adjunct
490	2	7	her	match	match_adjunct
491	2	8	husband	obj	match_adjunct
492	2	10	.	End	match_adjunct
493	2	11	<eos>	End	match_adjunct
494	3	0	My	np	match_adjunct
495	3	1	wife	np	match_adjunct
496	3	2	went	adjunct	match_adjunct
497	3	3	home	adjunct	match_adjunct
498	3	4	after	adjunct	match_adjunct
499	3	5	they	adjunct	match_adjunct
500	3	6	called	verb	match_adjunct
501	3	7	her	match	match_adjunct
502	3	8	mother	obj	match_adjunct
503	3	10	.	End	match_adjunct
504	3	11	<eos>	End	match_adjunct
505	4	0	The	np	match_adjunct
506	4	1	witch	np	match_adjunct
507	4	2	muttered	adjunct	match_adjunct
508	4	3	a	adjunct	match_adjunct
509	4	4	hex	adjunct	match_adjunct
510	4	5	as	adjunct	match_adjunct
511	4	6	they	adjunct	match_adjunct
512	4	7	cursed	verb	match_adjunct
513	4	8	her	match	match_adjunct
514	4	9	enemies	obj	match_adjunct
515	4	11	.	End	match_adjunct
516	4	12	<eos>	End	match_adjunct
517	5	0	The	np	match_adjunct
518	5	1	goddess	np	match_adjunct
519	5	2	watched	adjunct	match_adjunct
520	5	3	as	adjunct	match_adjunct
521	5	4	they	adjunct	match_adjunct
522	5	5	preached	verb	match_adjunct
523	5	6	to	verb	match_adjunct
524	5	7	her	match	match_adjunct
525	5	8	worshipers	obj	match_adjunct
526	5	10	.	End	match_adjunct
527	5	11	<eos>	End	match_adjunct
528	6	0	My	np	match_adjunct
529	6	1	aunt	np	match_adjunct
530	6	2	grew	adjunct	match_adjunct
531	6	3	depressed	adjunct	match_adjunct
532	6	4	when	adjunct	match_adjunct
533	6	5	they	adjunct	match_adjunct
534	6	6	fought	verb	match_adjunct
535	6	7	with	verb	match_adjunct
536	6	8	her	match	match_adjunct
537	6	9	husband	obj	match_adjunct
538	6	11	.	End	match_adjunct
539	6	12	<eos>	End	match_adjunct
540	7	0	The	np	match_adjunct
541	7	1	lady	np	match_adjunct
542	7	2	baked	adjunct	match_adjunct
543	7	3	a	adjunct	match_adjunct
544	7	4	cake	adjunct	match_adjunct
545	7	5	after	adjunct	match_adjunct
546	7	6	they	adjunct	match_adjunct
547	7	7	visited	verb	match_adjunct
548	7	8	her	match	match_adjunct
549	7	9	family	obj	match_adjunct
550	7	11	.	End	match_adjunct
551	7	12	<eos>	End	match_adjunct
552	8	0	The	np	match_adjunct
553	8	1	princess	np	match_adjunct
554	8	2	sat	adjunct	match_adjunct
555	8	3	silently	adjunct	match_adjunct
556	8	4	while	adjunct	match_adjunct
557	8	5	they	adjunct	match_adjunct
558	8	6	questioned	verb	match_adjunct
559	8	7	her	match	match_adjunct
560	8	8	maid	obj	match_adjunct
561	8	10	.	End	match_adjunct
562	8	11	<eos>	End	match_adjunct
563	9	0	The	np	match_adjunct
564	9	1	girl	np	match_adjunct
565	9	2	ran	adjunct	match_adjunct
566	9	3	away	adjunct	match_adjunct
567	9	4	before	adjunct	match_adjunct
568	9	5	they	adjunct	match_adjunct
569	9	6	met	verb	match_adjunct
570	9	7	her	match	match_adjunct
571	9	8	friends	obj	match_adjunct
572	9	10	.	End	match_adjunct
573	9	11	<eos>	End	match_adjunct
574	10	0	The	np	match_adjunct
575	10	1	queen	np	match_adjunct
576	10	2	grew	adjunct	match_adjunct
577	10	3	mad	adjunct	match_adjunct
578	10	4	after	adjunct	match_adjunct
579	10	5	they	adjunct	match_adjunct
580	10	6	commanded	verb	match_adjunct
581	10	7	her	match	match_adjunct
582	10	8	generals	obj	match_adjunct
583	10	10	.	End	match_adjunct
584	10	11	<eos>	End	match_adjunct
585	11	0	Your	np	match_adjunct
586	11	1	mother	np	match_adjunct
587	11	2	left	adjunct	match_adjunct
588	11	3	the	adjunct	match_adjunct
589	11	4	party	adjunct	match_adjunct
590	11	5	before	adjunct	match_adjunct
591	11	6	they	adjunct	match_adjunct
592	11	7	gossiped	verb	match_adjunct
593	11	8	with	verb	match_adjunct
594	11	9	her	match	match_adjunct
595	11	10	acquaintances	obj	match_adjunct
596	11	12	.	End	match_adjunct
597	11	13	<eos>	End	match_adjunct
598	12	0	The	np	match_adjunct
599	12	1	waitress	np	match_adjunct
600	12	2	served	adjunct	match_adjunct
601	12	3	the	adjunct	match_adjunct
602	12	4	dishes	adjunct	match_adjunct
603	12	5	while	adjunct	match_adjunct
604	12	6	they	adjunct	match_adjunct
605	12	7	talked	verb	match_adjunct
606	12	8	with	verb	match_adjunct
607	12	9	her	match	match_adjunct
608	12	10	manager	obj	match_adjunct
609	12	12	.	End	match_adjunct
610	12	13	<eos>	End	match_adjunct
611	13	0	The	np	match_adjunct
612	13	1	mistress	np	match_adjunct
613	13	2	left	adjunct	match_adjunct
614	13	3	town	adjunct	match_adjunct
615	13	4	before	adjunct	match_adjunct
616	13	5	they	adjunct	match_adjunct
617	13	6	wrote	verb	match_adjunct
618	13	7	a	verb	match_adjunct
619	13	8	letter	verb	match_adjunct
620	13	9	to	verb	match_adjunct
621	13	10	her	match	match_adjunct
622	13	11	lover	obj	match_adjunct
623	13	13	.	End	match_adjunct
624	13	14	<eos>	End	match_adjunct
625	14	0	The	np	match_adjunct
626	14	1	boy	np	match_adjunct
627	14	2	returned	adjunct	match_adjunct
628	14	3	home	adjunct	match_adjunct
629	14	4	after	adjunct	match_adjunct
630	14	5	they	adjunct	match_adjunct
631	14	6	played	verb	match_adjunct
632	14	7	tag	verb	match_adjunct
633	14	8	with	verb	match_adjunct
634	14	9	his	match	match_adjunct
635	14	10	classmates	obj	match_adjunct
636	14	12	.	End	match_adjunct
637	14	13	<eos>	End	match_adjunct
638	15	0	The	np	match_adjunct
639	15	1	knight	np	match_adjunct
640	15	2	fought	adjunct	match_adjunct
641	15	3	a	adjunct	match_adjunct
642	15	4	battle	adjunct	match_adjunct
643	15	5	while	adjunct	match_adjunct
644	15	6	they	adjunct	match_adjunct
645	15	7	travelled	verb	match_adjunct
646	15	8	with	verb	match_adjunct
647	15	9	his	match	match_adjunct
648	15	10	squire	obj	match_adjunct
649	15	12	.	End	match_adjunct
650	15	13	<eos>	End	match_adjunct
651	16	0	The	np	match_adjunct
652	16	1	chairman	np	match_adjunct
653	16	2	smoked	adjunct	match_adjunct
654	16	3	a	adjunct	match_adjunct
655	16	4	cigar	adjunct	match_adjunct
656	16	5	while	adjunct	match_adjunct
657	16	6	they	adjunct	match_adjunct
658	16	7	checked	verb	match_adjunct
659	16	8	his	match	match_adjunct
660	16	9	agenda	obj	match_adjunct
661	16	11	.	End	match_adjunct
662	16	12	<eos>	End	match_adjunct
663	17	0	The	np	match_adjunct
664	17	1	king	np	match_adjunct
665	17	2	went	adjunct	match_adjunct
666	17	3	hunting	adjunct	match_adjunct
667	17	4	while	adjunct	match_adjunct
668	17	5	they	adjunct	match_adjunct
669	17	6	commanded	verb	match_adjunct
670	17	7	his	match	match_adjunct
671	17	8	army	obj	match_adjunct
672	17	10	.	End	match_adjunct
673	17	11	<eos>	End	match_adjunct
674	18	0	The	np	match_adjunct
675	18	1	fireman	np	match_adjunct
676	18	2	felt	adjunct	match_adjunct
677	18	3	relieved	adjunct	match_adjunct
678	18	4	after	adjunct	match_adjunct
679	18	5	they	adjunct	match_adjunct
680	18	6	saved	verb	match_adjunct
681	18	7	his	match	match_adjunct
682	18	8	colleague	obj	match_adjunct
683	18	10	.	End	match_adjunct
684	18	11	<eos>	End	match_adjunct
685	19	0	The	np	match_adjunct
686	19	1	emperor	np	match_adjunct
687	19	2	read	adjunct	match_adjunct
688	19	3	a	adjunct	match_adjunct
689	19	4	book	adjunct	match_adjunct
690	19	5	while	adjunct	match_adjunct
691	19	6	they	adjunct	match_adjunct
692	19	7	talked	verb	match_adjunct
693	19	8	with	verb	match_adjunct
694	19	9	his	match	match_adjunct
695	19	10	councilors	obj	match_adjunct
696	19	12	.	End	match_adjunct
697	19	13	<eos>	End	match_adjunct
698	20	0	His	np	match_adjunct
699	20	1	uncle	np	match_adjunct
700	20	2	became	adjunct	match_adjunct
701	20	3	sick	adjunct	match_adjunct
702	20	4	before	adjunct	match_adjunct
703	20	5	they	adjunct	match_adjunct
704	20	6	met	verb	match_adjunct
705	20	7	with	verb	match_adjunct
706	20	8	his	match	match_adjunct
707	20	9	therapist	obj	match_adjunct
708	20	11	.	End	match_adjunct
709	20	12	<eos>	End	match_adjunct
710	21	0	The	np	match_adjunct
711	21	1	bishop	np	match_adjunct
712	21	2	prayed	adjunct	match_adjunct
713	21	3	alone	adjunct	match_adjunct
714	21	4	while	adjunct	match_adjunct
715	21	5	they	adjunct	match_adjunct
716	21	6	blessed	verb	match_adjunct
717	21	7	his	match	match_adjunct
718	21	8	congregants	obj	match_adjunct
719	21	10	.	End	match_adjunct
720	21	11	<eos>	End	match_adjunct
721	22	0	My	np	match_adjunct
722	22	1	brother	np	match_adjunct
723	22	2	went	adjunct	match_adjunct
724	22	3	to	adjunct	match_adjunct
725	22	4	the	adjunct	match_adjunct
726	22	5	hospital	adjunct	match_adjunct
727	22	6	while	adjunct	match_adjunct
728	22	7	they	adjunct	match_adjunct
729	22	8	travelled	verb	match_adjunct
730	22	9	with	verb	match_adjunct
731	22	10	his	match	match_adjunct
732	22	11	soccer	obj	match_adjunct
733	22	12	team	obj	match_adjunct
734	22	14	.	End	match_adjunct
735	22	15	<eos>	End	match_adjunct
736	23	0	The	np	match_adjunct
737	23	1	bachelor	np	match_adjunct
738	23	2	arrived	adjunct	match_adjunct
739	23	3	before	adjunct	match_adjunct
740	23	4	they	adjunct	match_adjunct
741	23	5	mailed	verb	match_adjunct
742	23	6	a	verb	match_adjunct
743	23	7	letter	verb	match_adjunct
744	23	8	to	verb	match_adjunct
745	23	9	his	match	match_adjunct
746	23	10	mother	obj	match_adjunct
747	23	12	.	End	match_adjunct
748	23	13	<eos>	End	match_adjunct
749	24	0	The	np	match_adjunct
750	24	1	count	np	match_adjunct
751	24	2	grew	adjunct	match_adjunct
752	24	3	angry	adjunct	match_adjunct
753	24	4	after	adjunct	match_adjunct
754	24	5	they	adjunct	match_adjunct
755	24	6	danced	verb	match_adjunct
756	24	7	with	verb	match_adjunct
757	24	8	his	match	match_adjunct
