	sent_index	word_index	word	region	condition
87	9	3	they	verb	match_obj
88	9	4	love	verb	match_obj
89	9	5	her	match	match_obj
90	9	6	mother	continuation	match_obj
91	9	8	.	End	match_obj
92	9	9	<eos>	End	match_obj
93	10	0	The	np	match_obj
94	10	1	queen	np	match_obj
95	10	2	knows	verb	match_obj
96	10	3	they	verb	match_obj
97	10	4	take	verb	match_obj
98	10	5	pride	verb	match_obj
99	10	6	in	verb	match_obj
100	10	7	her	match	match_obj
101	10	8	sovereignty	continuation	match_obj
102	10	10	.	End	match_obj
103	10	11	<eos>	End	match_obj
104	11	0	Her	np	match_obj
105	11	1	mother	np	match_obj
106	11	2	thinks	verb	match_obj
107	11	3	they	verb	match_obj
108	11	4	like	verb	match_obj
109	11	5	her	match	match_obj
110	11	6	friend	continuation	match_obj
111	11	8	.	End	match_obj
112	11	9	<eos>	End	match_obj
113	12	0	The	np	match_obj
114	12	1	waitress	np	match_obj
115	12	2	believes	verb	match_obj
116	12	3	they	verb	match_obj
117	12	4	stole	verb	match_obj
118	12	5	her	match	match_obj
119	12	6	paycheck	continuation	match_obj
120	12	8	.	End	match_obj
121	12	9	<eos>	End	match_obj
122	13	0	The	np	match_obj
123	13	1	mistress	np	match_obj
124	13	2	thinks	verb	match_obj
125	13	3	they	verb	match_obj
126	13	4	saw	verb	match_obj
127	13	5	her	match	match_obj
128	13	6	artwork	continuation	match_obj
129	13	8	.	End	match_obj
130	13	9	<eos>	End	match_obj
131	14	0	The	np	match_obj
132	14	1	boy	np	match_obj
133	14	2	thinks	verb	match_obj
134	14	3	they	verb	match_obj
135	14	4	lost	verb	match_obj
136	14	5	his	match	match_obj
137	14	6	airplane	continuation	match_obj
138	14	8	.	End	match_obj
139	14	9	<eos>	End	match_obj
140	15	0	The	np	match_obj
141	15	1	knight	np	match_obj
142	15	2	suspects	verb	match_obj
143	15	3	they	verb	match_obj
144	15	4	mistreated	verb	match_obj
145	15	5	his	match	match_obj
146	15	6	squire	continuation	match_obj
147	15	8	.	End	match_obj
148	15	9	<eos>	End	match_obj
149	16	0	The	np	match_obj
150	16	1	chairman	np	match_obj
151	16	2	worries	verb	match_obj
152	16	3	they	verb	match_obj
153	16	4	misplaced	verb	match_obj
154	16	5	his	match	match_obj
155	16	6	papers	continuation	match_obj
156	16	8	.	End	match_obj
157	16	9	<eos>	End	match_obj
158	17	0	The	np	match_obj
159	17	1	king	np	match_obj
160	17	2	worries	verb	match_obj
161	17	3	they	verb	match_obj
162	17	4	detest	verb	match_obj
163	17	5	his	match	match_obj
164	17	6	wife	continuation	match_obj
165	17	8	.	End	match_obj
166	17	9	<eos>	End	match_obj
167	18	0	The	np	match_obj
168	18	1	fireman	np	match_obj
169	18	2	wonders	verb	match_obj
170	18	3	if	verb	match_obj
171	18	4	they	verb	match_obj
172	18	5	found	verb	match_obj
173	18	6	his	match	match_obj
174	18	7	axe	continuation	match_obj
175	18	9	.	End	match_obj
176	18	10	<eos>	End	match_obj
177	19	0	The	np	match_obj
178	19	1	emperor	np	match_obj
179	19	2	knows	verb	match_obj
180	19	3	they	verb	match_obj
181	19	4	are	verb	match_obj
182	19	5	awed	verb	match_obj
183	19	6	by	verb	match_obj
184	19	7	his	match	match_obj
185	19	8	palace	continuation	match_obj
186	19	10	.	End	match_obj
187	19	11	<eos>	End	match_obj
188	20	0	His	np	match_obj
189	20	1	uncle	np	match_obj
190	20	2	hopes	verb	match_obj
191	20	3	they	verb	match_obj
192	20	4	like	verb	match_obj
193	20	5	his	match	match_obj
194	20	6	son	continuation	match_obj
195	20	8	.	End	match_obj
196	20	9	<eos>	End	match_obj
197	21	0	The	np	match_obj
198	21	1	bishop	np	match_obj
199	21	2	knows	verb	match_obj
200	21	3	they	verb	match_obj
201	21	4	love	verb	match_obj
202	21	5	his	match	match_obj
203	21	6	congregants	continuation	match_obj
204	21	8	.	End	match_obj
205	21	9	<eos>	End	match_obj
206	22	0	His	np	match_obj
207	22	1	brother	np	match_obj
208	22	2	believes	verb	match_obj
209	22	3	they	verb	match_obj
210	22	4	hid	verb	match_obj
211	22	5	his	match	match_obj
212	22	6	watch	continuation	match_obj
213	22	8	.	End	match_obj
214	22	9	<eos>	End	match_obj
215	23	0	The	np	match_obj
216	23	1	bachelor	np	match_obj
217	23	2	thinks	verb	match_obj
218	23	3	they	verb	match_obj
219	23	4	tore	verb	match_obj
220	23	5	up	verb	match_obj
221	23	6	his	match	match_obj
222	23	7	letter	continuation	match_obj
223	23	9	.	End	match_obj
224	23	10	<eos>	End	match_obj
225	24	0	The	np	match_obj
226	24	1	count	np	match_obj
227	24	2	knows	verb	match_obj
228	24	3	they	verb	match_obj
229	24	4	breached	verb	match_obj
230	24	5	his	match	match_obj
231	24	6	castle	continuation	match_obj
232	24	8	.	End	match_obj
233	24	9	<eos>	End	match_obj
234	25	0	The	np	match_obj
235	25	1	policeman	np	match_obj
236	25	2	wonders	verb	match_obj
237	25	3	whether	verb	match_obj
238	25	4	they	verb	match_obj
239	25	5	like	verb	match_obj
240	25	6	his	match	match_obj
241	25	7	friend	continuation	match_obj
242	25	9	.	End	match_obj
243	25	10	<eos>	End	match_obj
244	26	0	The	np	match_obj
245	26	1	clergyman	np	match_obj
246	26	2	thinks	verb	match_obj
247	26	3	they	verb	match_obj
248	26	4	penned	verb	match_obj
249	26	5	his	match	match_obj
250	26	6	congregants	continuation	match_obj
251	26	8	.	End	match_obj
252	26	9	<eos>	End	match_obj
253	27	0	The	np	match_obj
254	27	1	mailman	np	match_obj
255	27	2	worries	verb	match_obj
256	27	3	they	verb	match_obj
257	27	4	stole	verb	match_obj
258	27	5	his	match	match_obj
259	27	6	letter	continuation	match_obj
260	27	8	.	End	match_obj
261	27	9	<eos>	End	match_obj
262	28	0	The	np	match_obj
263	28	1	man	np	match_obj
264	28	2	believes	verb	match_obj
265	28	3	they	verb	match_obj
266	28	4	found	verb	match_obj
267	28	5	his	match	match_obj
268	28	6	wallet	continuation	match_obj
269	28	8	.	End	match_obj
270	28	9	<eos>	End	match_obj
271	29	0	Your	np	match_obj
272	29	1	husband	np	match_obj
273	29	2	knows	verb	match_obj
274	29	3	they	verb	match_obj
275	29	4	dislike	verb	match_obj
276	29	5	his	match	match_obj
277	29	6	favorite	continuation	match_obj
278	29	7	song	continuation	match_obj
279	29	9	.	End	match_obj
280	29	10	<eos>	End	match_obj
281	0	0	The	np	mismatch_obj
282	0	1	actress	np	mismatch_obj
283	0	2	said	verb	mismatch_obj
284	0	3	they	verb	mismatch_obj
285	0	4	saw	verb	mismatch_obj
286	0	5	his	mismatch	mismatch_obj
287	0	6	performance	continuation	mismatch_obj
288	0	8	.	End	mismatch_obj
289	0	9	<eos>	End	mismatch_obj
290	1	0	The	np	mismatch_obj
291	1	1	bride	np	mismatch_obj
292	1	2	believes	verb	mismatch_obj
293	1	3	they	verb	mismatch_obj
294	1	4	lost	verb	mismatch_obj
295	1	5	his	mismatch	mismatch_obj
296	1	6	ring	continuation	mismatch_obj
297	1	8	.	End	mismatch_obj
298	1	9	<eos>	End	mismatch_obj
299	2	0	The	np	mismatch_obj
300	2	1	countess	np	mismatch_obj
301	2	2	worries	verb	mismatch_obj
302	2	3	they	verb	mismatch_obj
303	2	4	tunneled	verb	mismatch_obj
304	2	5	under	verb	mismatch_obj
305	2	6	his	mismatch	mismatch_obj
306	2	7	castle	continuation	mismatch_obj
307	2	9	.	End	mismatch_obj
308	2	10	<eos>	End	mismatch_obj
309	3	0	His	np	mismatch_obj
310	3	1	wife	np	mismatch_obj
311	3	2	believes	verb	mismatch_obj
312	3	3	they	verb	mismatch_obj
313	3	4	dislike	verb	mismatch_obj
314	3	5	his	mismatch	mismatch_obj
315	3	6	recipe	continuation	mismatch_obj
316	3	8	.	End	mismatch_obj
317	3	9	<eos>	End	mismatch_obj
318	4	0	The	np	mismatch_obj
319	4	1	witch	np	mismatch_obj
320	4	2	believes	verb	mismatch_obj
321	4	3	they	verb	mismatch_obj
322	4	4	drank	verb	mismatch_obj
323	4	5	his	mismatch	mismatch_obj
324	4	6	potion	continuation	mismatch_obj
325	4	8	.	End	mismatch_obj
326	4	9	<eos>	End	mismatch_obj
327	5	0	The	np	mismatch_obj
328	5	1	goddess	np	mismatch_obj
329	5	2	knows	verb	mismatch_obj
330	5	3	they	verb	mismatch_obj
331	5	4	admired	verb	mismatch_obj
332	5	5	his	mismatch	mismatch_obj
333	5	6	likeness	continuation	mismatch_obj
334	5	8	.	End	mismatch_obj
335	5	9	<eos>	End	mismatch_obj
336	6	0	Her	np	mismatch_obj
337	6	1	aunt	np	mismatch_obj
338	6	2	said	verb	mismatch_obj
339	6	3	they	verb	mismatch_obj
340	6	4	know	verb	mismatch_obj
341	6	5	his	mismatch	mismatch_obj
342	6	6	friend	continuation	mismatch_obj
343	6	8	.	End	mismatch_obj
344	6	9	<eos>	End	mismatch_obj
345	7	0	The	np	mismatch_obj
346	7	1	lady	np	mismatch_obj
347	7	2	believes	verb	mismatch_obj
348	7	3	they	verb	mismatch_obj
349	7	4	misplaced	verb	mismatch_obj
350	7	5	his	mismatch	mismatch_obj
351	7	6	dress	continuation	mismatch_obj
352	7	8	.	End	mismatch_obj
353	7	9	<eos>	End	mismatch_obj
354	8	0	The	np	mismatch_obj
355	8	1	princess	np	mismatch_obj
356	8	2	knows	verb	mismatch_obj
357	8	3	they	verb	mismatch_obj
358	8	4	are	verb	mismatch_obj
359	8	5	searching	verb	mismatch_obj
360	8	6	for	verb	mismatch_obj
361	8	7	his	mismatch	mismatch_obj
362	8	8	jewels	continuation	mismatch_obj
363	8	10	.	End	mismatch_obj
364	8	11	<eos>	End	mismatch_obj
365	9	0	The	np	mismatch_obj
366	9	1	girl	np	mismatch_obj
367	9	2	believes	verb	mismatch_obj
368	9	3	they	verb	mismatch_obj
369	9	4	love	verb	mismatch_obj
370	9	5	his	mismatch	mismatch_obj
371	9	6	mother	continuation	mismatch_obj
372	9	8	.	End	mismatch_obj
373	9	9	<eos>	End	mismatch_obj
374	10	0	The	np	mismatch_obj
375	10	1	queen	np	mismatch_obj
376	10	2	knows	verb	mismatch_obj
377	10	3	they	verb	mismatch_obj
378	10	4	take	verb	mismatch_obj
379	10	5	pride	verb	mismatch_obj
380	10	6	in	verb	mismatch_obj
381	10	7	his	mismatch	mismatch_obj
382	10	8	sovereignty	continuation	mismatch_obj
383	10	10	.	End	mismatch_obj
384	10	11	<eos>	End	mismatch_obj
385	11	0	Her	np	mismatch_obj
386	11	1	mother	np	mismatch_obj
387	11	2	thinks	verb	mismatch_obj
388	11	3	they	verb	mismatch_obj
389	11	4	like	verb	mismatch_obj
390	11	5	his	mismatch	mismatch_obj
391	11	6	friend	continuation	mismatch_obj
392	11	8	.	End	mismatch_obj
393	11	9	<eos>	End	mismatch_obj
394	12	0	The	np	mismatch_obj
395	12	1	waitress	np	mismatch_obj
396	12	2	believes	verb	mismatch_obj
397	12	3	they	verb	mismatch_obj
398	12	4	stole	verb	mismatch_obj
399	12	5	his	mismatch	mismatch_obj
400	12	6	paycheck	continuation	mismatch_obj
401	12	8	.	End	mismatch_obj
402	12	9	<eos>	End	mismatch_obj
403	13	0	The	np	mismatch_obj
404	13	1	mistress	np	mismatch_obj
405	13	2	thinks	verb	mismatch_obj
406	13	3	they	verb	mismatch_obj
407	13	4	saw	verb	mismatch_obj
408	13	5	his	mismatch	mismatch_obj
409	13	6	artwork	continuation	mismatch_obj
410	13	8	.	End	mismatch_obj
411	13	9	<eos>	End	mismatch_obj
412	14	0	The	np	mismatch_obj
413	14	1	boy	np	mismatch_obj
414	14	2	thinks	verb	mismatch_obj
415	14	3	they	verb	mismatch_obj
416	14	4	lost	verb	mismatch_obj
417	14	5	her	mismatch	mismatch_obj
418	14	6	airplane	continuation	mismatch_obj
419	14	8	.	End	mismatch_obj
420	14	9	<eos>	End	mismatch_obj
421	15	0	The	np	mismatch_obj
422	15	1	knight	np	mismatch_obj
423	15	2	suspects	verb	mismatch_obj
424	15	3	they	verb	mismatch_obj
425	15	4	mistreated	verb	mismatch_obj
426	15	5	her	mismatch	mismatch_obj
427	15	6	squire	continuation	mismatch_obj
428	15	8	.	End	mismatch_obj
429	15	9	<eos>	End	mismatch_obj
430	16	0	The	np	mismatch_obj
431	16	1	chairman	np	mismatch_obj
432	16	2	worries	verb	mismatch_obj
433	16	3	they	verb	mismatch_obj
434	16	4	misplaced	verb	mismatch_obj
435	16	5	her	mismatch	mismatch_obj
436	16	6	papers	continuation	mismatch_obj
437	16	8	.	End	mismatch_obj
438	16	9	<eos>	End	mismatch_obj
439	17	0	The	np	mismatch_obj
440	17	1	king	np	mismatch_obj
441	17	2	worries	verb	mismatch_obj
442	17	3	they	verb	mismatch_obj
443	17	4	detest	verb	mismatch_obj
444	17	5	her	mismatch	mismatch_obj
445	17	6	wife	continuation	mismatch_obj
446	17	8	.	End	mismatch_obj
447	17	9	<eos>	End	mismatch_obj
448	18	0	The	np	mismatch_obj
449	18	1	fireman	np	mismatch_obj
450	18	2	wonders	verb	mismatch_obj
451	18	3	if	verb	mismatch_obj
452	18	4	they	verb	mismatch_obj
453	18	5	found	verb	mismatch_obj
454	18	6	her	mismatch	mismatch_obj
455	18	7	axe	continuation	mismatch_obj
456	18	9	.	End	mismatch_obj
457	18	10	<eos>	End	mismatch_obj
458	19	0	The	np	mismatch_obj
459	19	1	emperor	np	mismatch_obj
460	19	2	knows	verb	mismatch_obj
461	19	3	they	verb	mismatch_obj
462	19	4	are	verb	mismatch_obj
463	19	5	awed	verb	mismatch_obj
464	19	6	by	verb	mismatch_obj
465	19	7	her	mismatch	mismatch_obj
466	19	8	palace	continuation	mismatch_obj
467	19	10	.	End	mismatch_obj
468	19	11	<eos>	End	mismatch_obj
469	20	0	His	np	mismatch_obj
470	20	1	uncle	np	mismatch_obj
471	20	2	hopes	verb	mismatch_obj
472	20	3	they	verb	mismatch_obj
473	20	4	like	verb	mismatch_obj
474	20	5	her	mismatch	mismatch_obj
475	20	6	son	continuation	mismatch_obj
476	20	8	.	End	mismatch_obj
477	20	9	<eos>	End	mismatch_obj
478	21	0	The	np	mismatch_obj
479	21	1	bishop	np	mismatch_obj
480	21	2	knows	verb	mismatch_obj
481	21	3	they	verb	mismatch_obj
482	21	4	love	verb	mismatch_obj
483	21	5	her	mismatch	mismatch_obj
484	21	6	congregants	continuation	mismatch_obj
485	21	8	.	End	mismatch_obj
486	21	9	<eos>	End	mismatch_obj
487	22	0	His	np	mismatch_obj
488	22	1	brother	np	mismatch_obj
489	22	2	believes	verb	mismatch_obj
490	22	3	they	verb	mismatch_obj
491	22	4	hid	verb	mismatch_obj
492	22	5	her	mismatch	mismatch_obj
493	22	6	watch	continuation	mismatch_obj
494	22	8	.	End	mismatch_obj
495	22	9	<eos>	End	mismatch_obj
496	23	0	The	np	mismatch_obj
497	23	1	bachelor	np	mismatch_obj
498	23	2	thinks	verb	mismatch_obj
499	23	3	they	verb	mismatch_obj
500	23	4	tore	verb	mismatch_obj
501	23	5	up	verb	mismatch_obj
502	23	6	her	mismatch	mismatch_obj
503	23	7	letter	continuation	mismatch_obj
504	23	9	.	End	mismatch_obj
505	23	10	<eos>	End	mismatch_obj
506	24	0	The	np	mismatch_obj
507	24	1	count	np	mismatch_obj
508	24	2	knows	verb	mismatch_obj
509	24	3	they	verb	mismatch_obj
510	24	4	breached	verb	mismatch_obj
511	24	5	her	mismatch	mismatch_obj
512	24	6	castle	continuation	mismatch_obj
513	24	8	.	End	mismatch_obj
514	24	9	<eos>	End	mismatch_obj
515	25	0	The	np	mismatch_obj
516	25	1	policeman	np	mismatch_obj
517	25	2	wonders	verb	mismatch_obj
518	25	3	whether	verb	mismatch_obj
519	25	4	they	verb	mismatch_obj
520	25	5	like	verb	mismatch_obj
521	25	6	her	mismatch	mismatch_obj
522	25	7	friend	continuation	mismatch_obj
523	25	9	.	End	mismatch_obj
524	25	10	<eos>	End	mismatch_obj
525	26	0	The	np	mismatch_obj
526	26	1	clergyman	np	mismatch_obj
527	26	2	thinks	verb	mismatch_obj
528	26	3	they	verb	mismatch_obj
529	26	4	penned	verb	mismatch_obj
530	26	5	her	mismatch	mismatch_obj
531	26	6	congregants	continuation	mismatch_obj
532	26	8	.	End	mismatch_obj
533	26	9	<eos>	End	mismatch_obj
534	27	0	The	np	mismatch_obj
535	27	1	mailman	np	mismatch_obj
536	27	2	worries	verb	mismatch_obj
537	27	3	they	verb	mismatch_obj
538	27	4	stole	verb	mismatch_obj
539	27	5	her	mismatch	mismatch_obj
540	27	6	letter	continuation	mismatch_obj
541	27	8	.	End	mismatch_obj
542	27	9	<eos>	End	mismatch_obj
543	28	0	The	np	mismatch_obj
544	28	1	man	np	mismatch_obj
545	28	2	believes	verb	mismatch_obj
546	28	3	they	verb	mismatch_obj
547	28	4	found	verb	mismatch_obj
548	28	5	her	mismatch	mismatch_obj
549	28	6	wallet	continuation	mismatch_obj
550	28	8	.	End	mismatch_obj
551	28	9	<eos>	End	mismatch_obj
552	29	0	Your	np	mismatch_obj
553	29	1	husband	np	mismatch_obj
554	29	2	knows	verb	mismatch_obj
555	29	3	they	verb	mismatch_obj
556	29	4	dislike	verb	mismatch_obj
557	29	5	her	mismatch	mismatch_obj
558	29	6	favorite	continuation	mismatch_obj
559	29	7	song	continuation	mismatch_obj
560	29	9	.	End	mismatch_obj
561	29	10	<eos>	End	mismatch_obj
562	0	0	The	np	match_cnp
563	0	1	actress	np	match_cnp
564	0	2	said	verb	match_cnp
565	0	3	they	verb	match_cnp
566	0	4	saw	verb	match_cnp
567	0	5	the	cap-setup	match_cnp
568	0	6	exhibit	cap-setup	match_cnp
569	0	7	that	cap-setup	match_cnp
570	0	8	featured	cap-setup	match_cnp
571	0	9	her	match	match_cnp
572	0	10	performance	continuation	match_cnp
573	0	12	.	End	match_cnp
574	0	13	<eos>	End	match_cnp
575	1	0	The	np	match_cnp
576	1	1	bride	np	match_cnp
577	1	2	believes	verb	match_cnp
578	1	3	they	verb	match_cnp
579	1	4	lost	verb	match_cnp
580	1	5	the	cap-setup	match_cnp
581	1	6	box	cap-setup	match_cnp
582	1	7	that	cap-setup	match_cnp
583	1	8	contained	cap-setup	match_cnp
584	1	9	her	match	match_cnp
585	1	10	ring	continuation	match_cnp
586	1	12	.	End	match_cnp
587	1	13	<eos>	End	match_cnp
588	2	0	The	np	match_cnp
589	2	1	countess	np	match_cnp
590	2	2	worries	verb	match_cnp
591	2	3	they	verb	match_cnp
592	2	4	tunneled	verb	match_cnp
593	2	5	under	verb	match_cnp
594	2	6	the	cap-setup	match_cnp
595	2	7	wall	cap-setup	match_cnp
596	2	8	that	cap-setup	match_cnp
597	2	9	encircles	cap-setup	match_cnp
598	2	10	her	match	match_cnp
599	2	11	castle	continuation	match_cnp
600	2	13	.	End	match_cnp
601	2	14	<eos>	End	match_cnp
602	3	0	His	np	match_cnp
603	3	1	wife	np	match_cnp
604	3	2	believes	verb	match_cnp
605	3	3	they	verb	match_cnp
606	3	4	dislike	verb	match_cnp
607	3	5	the	cap-setup	match_cnp
608	3	6	book	cap-setup	match_cnp
609	3	7	that	cap-setup	match_cnp
610	3	8	features	cap-setup	match_cnp
611	3	9	her	match	match_cnp
612	3	10	recipe	continuation	match_cnp
613	3	12	.	End	match_cnp
614	3	13	<eos>	End	match_cnp
615	4	0	The	np	match_cnp
616	4	1	witch	np	match_cnp
617	4	2	believes	verb	match_cnp
618	4	3	they	verb	match_cnp
619	4	4	drank	verb	match_cnp
620	4	5	the	cap-setup	match_cnp
621	4	6	brew	cap-setup	match_cnp
622	4	7	that	cap-setup	match_cnp
623	4	8	contained	cap-setup	match_cnp
624	4	9	her	match	match_cnp
625	4	10	potion	continuation	match_cnp
626	4	12	.	End	match_cnp
627	4	13	<eos>	End	match_cnp
628	5	0	The	np	match_cnp
629	5	1	goddess	np	match_cnp
630	5	2	knows	verb	match_cnp
631	5	3	they	verb	match_cnp
632	5	4	admired	verb	match_cnp
633	5	5	the	cap-setup	match_cnp
634	5	6	painting	cap-setup	match_cnp
635	5	7	that	cap-setup	match_cnp
636	5	8	depicted	cap-setup	match_cnp
637	5	9	her	match	match_cnp
638	5	10	likeness	continuation	match_cnp
639	5	12	.	End	match_cnp
640	5	13	<eos>	End	match_cnp
641	6	0	Her	np	match_cnp
642	6	1	aunt	np	match_cnp
643	6	2	said	verb	match_cnp
644	6	3	they	verb	match_cnp
645	6	4	know	verb	match_cnp
646	6	5	the	cap-setup	match_cnp
647	6	6	song	cap-setup	match_cnp
648	6	7	that	cap-setup	match_cnp
649	6	8	was	cap-setup	match_cnp
650	6	9	written	cap-setup	match_cnp
651	6	10	by	cap-setup	match_cnp
652	6	11	her	match	match_cnp
653	6	12	friend	continuation	match_cnp
654	6	14	.	End	match_cnp
655	6	15	<eos>	End	match_cnp
656	7	0	The	np	match_cnp
657	7	1	lady	np	match_cnp
658	7	2	believes	verb	match_cnp
659	7	3	they	verb	match_cnp
660	7	4	misplaced	verb	match_cnp
661	7	5	the	cap-setup	match_cnp
662	7	6	bag	cap-setup	match_cnp
663	7	7	that	cap-setup	match_cnp
664	7	8	contained	cap-setup	match_cnp
665	7	9	her	match	match_cnp
666	7	10	dress	continuation	match_cnp
667	7	12	.	End	match_cnp
668	7	13	<eos>	End	match_cnp
669	8	0	The	np	match_cnp
670	8	1	princess	np	match_cnp
671	8	2	knows	verb	match_cnp
672	8	3	they	verb	match_cnp
673	8	4	are	verb	match_cnp
674	8	5	searching	verb	match_cnp
675	8	6	for	verb	match_cnp
676	8	7	the	cap-setup	match_cnp
677	8	8	vault	cap-setup	match_cnp
678	8	9	that	cap-setup	match_cnp
679	8	10	houses	cap-setup	match_cnp
680	8	11	her	match	match_cnp
681	8	12	jewels	continuation	match_cnp
682	8	14	.	End	match_cnp
683	8	15	<eos>	End	match_cnp
684	9	0	The	np	match_cnp
685	9	1	girl	np	match_cnp
686	9	2	believes	verb	match_cnp
687	9	3	they	verb	match_cnp
688	9	4	love	verb	match_cnp
689	9	5	the	cap-setup	match_cnp
690	9	6	dish	cap-setup	match_cnp
691	9	7	that	cap-setup	match_cnp
692	9	8	was	cap-setup	match_cnp
693	9	9	cooked	cap-setup	match_cnp
694	9	10	by	cap-setup	match_cnp
695	9	11	her	match	match_cnp
696	9	12	mother	continuation	match_cnp
697	9	14	.	End	match_cnp
698	9	15	<eos>	End	match_cnp
699	10	0	The	np	match_cnp
700	10	1	queen	np	match_cnp
701	10	2	knows	verb	match_cnp
702	10	3	they	verb	match_cnp
703	10	4	take	verb	match_cnp
704	10	5	pride	verb	match_cnp
705	10	6	in	verb	match_cnp
706	10	7	the	cap-setup	match_cnp
707	10	8	song	cap-setup	match_cnp
708	10	9	that	cap-setup	match_cnp
709	10	10	honors	cap-setup	match_cnp
710	10	11	her	match	match_cnp
711	10	12	sovereignty	continuation	match_cnp
712	10	14	.	End	match_cnp
713	10	15	<eos>	End	match_cnp
714	11	0	Her	np	match_cnp
715	11	1	mother	np	match_cnp
716	11	2	thinks	verb	match_cnp
717	11	3	they	verb	match_cnp
718	11	4	like	verb	match_cnp
719	11	5	the	cap-setup	match_cnp
720	11	6	novel	cap-setup	match_cnp
721	11	7	that	cap-setup	match_cnp
722	11	8	was	cap-setup	match_cnp
723	11	9	written	cap-setup	match_cnp
724	11	10	by	cap-setup	match_cnp
725	11	11	her	match	match_cnp
726	11	12	friend	continuation	match_cnp
727	11	14	.	End	match_cnp
728	11	15	<eos>	End	match_cnp
729	12	0	The	np	match_cnp
730	12	1	waitress	np	match_cnp
731	12	2	believes	verb	match_cnp
732	12	3	they	verb	match_cnp
733	12	4	stole	verb	match_cnp
734	12	5	the	cap-setup	match_cnp
735	12	6	envelope	cap-setup	match_cnp
736	12	7	that	cap-setup	match_cnp
737	12	8	contained	cap-setup	match_cnp
738	12	9	her	match	match_cnp
739	12	10	paycheck	continuation	match_cnp
740	12	12	.	End	match_cnp
741	12	13	<eos>	End	match_cnp
742	13	0	The	np	match_cnp
743	13	1	mistress	np	match_cnp
744	13	2	thinks	verb	match_cnp
745	13	3	they	verb	match_cnp
746	13	4	saw	verb	match_cnp
747	13	5	the	cap-setup	match_cnp
748	13	6	gallery	cap-setup	match_cnp
749	13	7	that	cap-setup	match_cnp
750	13	8	features	cap-setup	match_cnp
751	13	9	her	match	match_cnp
752	13	10	artwork	continuation	match_cnp
753	13	12	.	End	match_cnp
754	13	13	<eos>	End	match_cnp
755	14	0	The	np	match_cnp
756	14	1	boy	np	match_cnp
757	14	2	thinks	verb	match_cnp
758	14	3	they	verb	match_cnp
759	14	4	lost	verb	match_cnp
760	14	5	the	cap-setup	match_cnp
761	14	6	box	cap-setup	match_cnp
762	14	7	that	cap-setup	match_cnp
763	14	8	contains	cap-setup	match_cnp
764	14	9	his	match	match_cnp
765	14	10	airplane	continuation	match_cnp
766	14	12	.	End	match_cnp
