	sent_index	word_index	word	region	condition
87	8	7	jewels	continuation	match_obj
88	8	9	.	End	match_obj
89	8	10	<eos>	End	match_obj
90	9	0	The	np	match_obj
91	9	1	girl	np	match_obj
92	9	2	hopes	verb	match_obj
93	9	3	they	verb	match_obj
94	9	4	will	verb	match_obj
95	9	5	invite	verb	match_obj
96	9	6	her	match	match_obj
97	9	7	friends	continuation	match_obj
98	9	9	.	End	match_obj
99	9	10	<eos>	End	match_obj
100	10	0	The	np	match_obj
101	10	1	queen	np	match_obj
102	10	2	hopes	verb	match_obj
103	10	3	they	verb	match_obj
104	10	4	will	verb	match_obj
105	10	5	murder	verb	match_obj
106	10	6	her	match	match_obj
107	10	7	chambermaid	continuation	match_obj
108	10	9	.	End	match_obj
109	10	10	<eos>	End	match_obj
110	11	0	Your	np	match_obj
111	11	1	mother	np	match_obj
112	11	2	believes	verb	match_obj
113	11	3	they	verb	match_obj
114	11	4	will	verb	match_obj
115	11	5	welcome	verb	match_obj
116	11	6	her	match	match_obj
117	11	7	friends	continuation	match_obj
118	11	9	.	End	match_obj
119	11	10	<eos>	End	match_obj
120	12	0	The	np	match_obj
121	12	1	waitress	np	match_obj
122	12	2	hopes	verb	match_obj
123	12	3	they	verb	match_obj
124	12	4	will	verb	match_obj
125	12	5	discuss	verb	match_obj
126	12	6	her	match	match_obj
127	12	7	salary	continuation	match_obj
128	12	9	.	End	match_obj
129	12	10	<eos>	End	match_obj
130	13	0	The	np	match_obj
131	13	1	mistress	np	match_obj
132	13	2	hopes	verb	match_obj
133	13	3	they	verb	match_obj
134	13	4	do	verb	match_obj
135	13	5	not	verb	match_obj
136	13	6	notice	verb	match_obj
137	13	7	her	match	match_obj
138	13	8	absense	continuation	match_obj
139	13	10	.	End	match_obj
140	13	11	<eos>	End	match_obj
141	14	0	The	np	match_obj
142	14	1	boy	np	match_obj
143	14	2	believes	verb	match_obj
144	14	3	they	verb	match_obj
145	14	4	broke	verb	match_obj
146	14	5	his	match	match_obj
147	14	6	plane	continuation	match_obj
148	14	8	.	End	match_obj
149	14	9	<eos>	End	match_obj
150	15	0	The	np	match_obj
151	15	1	knight	np	match_obj
152	15	2	is	verb	match_obj
153	15	3	afraid	verb	match_obj
154	15	4	of	verb	match_obj
155	15	5	losing	verb	match_obj
156	15	6	his	match	match_obj
157	15	7	lady	continuation	match_obj
158	15	9	.	End	match_obj
159	15	10	<eos>	End	match_obj
160	16	0	The	np	match_obj
161	16	1	chairman	np	match_obj
162	16	2	believes	verb	match_obj
163	16	3	they	verb	match_obj
164	16	4	will	verb	match_obj
165	16	5	discuss	verb	match_obj
166	16	6	his	match	match_obj
167	16	7	recommendation	continuation	match_obj
168	16	9	.	End	match_obj
169	16	10	<eos>	End	match_obj
170	17	0	The	np	match_obj
171	17	1	king	np	match_obj
172	17	2	hopes	verb	match_obj
173	17	3	they	verb	match_obj
174	17	4	will	verb	match_obj
175	17	5	agree	verb	match_obj
176	17	6	to	verb	match_obj
177	17	7	his	match	match_obj
178	17	8	battle	continuation	match_obj
179	17	9	plans	continuation	match_obj
180	17	11	.	End	match_obj
181	17	12	<eos>	End	match_obj
182	18	0	The	np	match_obj
183	18	1	fireman	np	match_obj
184	18	2	hopes	verb	match_obj
185	18	3	they	verb	match_obj
186	18	4	will	verb	match_obj
187	18	5	wash	verb	match_obj
188	18	6	his	match	match_obj
189	18	7	boots	continuation	match_obj
190	18	9	.	End	match_obj
191	18	10	<eos>	End	match_obj
192	19	0	The	np	match_obj
193	19	1	emperor	np	match_obj
194	19	2	believes	verb	match_obj
195	19	3	they	verb	match_obj
196	19	4	fear	verb	match_obj
197	19	5	his	match	match_obj
198	19	6	intellect	continuation	match_obj
199	19	8	.	End	match_obj
200	19	9	<eos>	End	match_obj
201	20	0	His	np	match_obj
202	20	1	uncle	np	match_obj
203	20	2	knows	verb	match_obj
204	20	3	they	verb	match_obj
205	20	4	invited	verb	match_obj
206	20	5	his	match	match_obj
207	20	6	parents	continuation	match_obj
208	20	8	.	End	match_obj
209	20	9	<eos>	End	match_obj
210	21	0	The	np	match_obj
211	21	1	bishop	np	match_obj
212	21	2	thinks	verb	match_obj
213	21	3	they	verb	match_obj
214	21	4	met	verb	match_obj
215	21	5	his	match	match_obj
216	21	6	clergymen	continuation	match_obj
217	21	8	.	End	match_obj
218	21	9	<eos>	End	match_obj
219	22	0	My	np	match_obj
220	22	1	brother	np	match_obj
221	22	2	thinks	verb	match_obj
222	22	3	they	verb	match_obj
223	22	4	talk	verb	match_obj
224	22	5	with	verb	match_obj
225	22	6	his	match	match_obj
226	22	7	parents	continuation	match_obj
227	22	9	.	End	match_obj
228	22	10	<eos>	End	match_obj
229	23	0	The	np	match_obj
230	23	1	bachelor	np	match_obj
231	23	2	thinks	verb	match_obj
232	23	3	they	verb	match_obj
233	23	4	disapprove	verb	match_obj
234	23	5	of	verb	match_obj
235	23	6	his	match	match_obj
236	23	7	his	continuation	match_obj
237	23	8	apartment	continuation	match_obj
238	23	10	.	End	match_obj
239	23	11	<eos>	End	match_obj
240	24	0	The	np	match_obj
241	24	1	count	np	match_obj
242	24	2	is	verb	match_obj
243	24	3	worried	verb	match_obj
244	24	4	they	verb	match_obj
245	24	5	envy	verb	match_obj
246	24	6	his	match	match_obj
247	24	7	daughter	continuation	match_obj
248	24	9	.	End	match_obj
249	24	10	<eos>	End	match_obj
250	25	0	The	np	match_obj
251	25	1	policeman	np	match_obj
252	25	2	is	verb	match_obj
253	25	3	convinced	verb	match_obj
254	25	4	they	verb	match_obj
255	25	5	murdered	verb	match_obj
256	25	6	his	match	match_obj
257	25	7	partner	continuation	match_obj
258	25	9	.	End	match_obj
259	25	10	<eos>	End	match_obj
260	26	0	The	np	match_obj
261	26	1	clergyman	np	match_obj
262	26	2	hopes	verb	match_obj
263	26	3	they	verb	match_obj
264	26	4	will	verb	match_obj
265	26	5	listen	verb	match_obj
266	26	6	to	verb	match_obj
267	26	7	his	match	match_obj
268	26	8	benediction	continuation	match_obj
269	26	10	.	End	match_obj
270	26	11	<eos>	End	match_obj
271	27	0	The	np	match_obj
272	27	1	mailman	np	match_obj
273	27	2	believes	verb	match_obj
274	27	3	they	verb	match_obj
275	27	4	will	verb	match_obj
276	27	5	discuss	verb	match_obj
277	27	6	his	match	match_obj
278	27	7	paycheck	continuation	match_obj
279	27	9	.	End	match_obj
280	27	10	<eos>	End	match_obj
281	28	0	The	np	match_obj
282	28	1	man	np	match_obj
283	28	2	is	verb	match_obj
284	28	3	worried	verb	match_obj
285	28	4	they	verb	match_obj
286	28	5	dislike	verb	match_obj
287	28	6	his	match	match_obj
288	28	7	conversation	continuation	match_obj
289	28	9	.	End	match_obj
290	28	10	<eos>	End	match_obj
291	29	0	Your	np	match_obj
292	29	1	husband	np	match_obj
293	29	2	thinks	verb	match_obj
294	29	3	they	verb	match_obj
295	29	4	know	verb	match_obj
296	29	5	his	match	match_obj
297	29	6	parents	continuation	match_obj
298	29	8	.	End	match_obj
299	29	9	<eos>	End	match_obj
300	0	0	The	np	mismatch_obj
301	0	1	actress	np	mismatch_obj
302	0	2	knows	verb	mismatch_obj
303	0	3	they	verb	mismatch_obj
304	0	4	talked	verb	mismatch_obj
305	0	5	about	verb	mismatch_obj
306	0	6	his	mismatch	mismatch_obj
307	0	7	performance	continuation	mismatch_obj
308	0	9	.	End	mismatch_obj
309	0	10	<eos>	End	mismatch_obj
310	1	0	The	np	mismatch_obj
311	1	1	bride	np	mismatch_obj
312	1	2	believes	verb	mismatch_obj
313	1	3	they	verb	mismatch_obj
314	1	4	lost	verb	mismatch_obj
315	1	5	his	mismatch	mismatch_obj
316	1	6	ring	continuation	mismatch_obj
317	1	8	.	End	mismatch_obj
318	1	9	<eos>	End	mismatch_obj
319	2	0	The	np	mismatch_obj
320	2	1	countess	np	mismatch_obj
321	2	2	believes	verb	mismatch_obj
322	2	3	they	verb	mismatch_obj
323	2	4	have	verb	mismatch_obj
324	2	5	burned	verb	mismatch_obj
325	2	6	his	mismatch	mismatch_obj
326	2	7	castle	continuation	mismatch_obj
327	2	9	.	End	mismatch_obj
328	2	10	<eos>	End	mismatch_obj
329	3	0	My	np	mismatch_obj
330	3	1	wife	np	mismatch_obj
331	3	2	thinks	verb	mismatch_obj
332	3	3	they	verb	mismatch_obj
333	3	4	have	verb	mismatch_obj
334	3	5	met	verb	mismatch_obj
335	3	6	his	mismatch	mismatch_obj
336	3	7	parents	continuation	mismatch_obj
337	3	9	.	End	mismatch_obj
338	3	10	<eos>	End	mismatch_obj
339	4	0	The	np	mismatch_obj
340	4	1	witch	np	mismatch_obj
341	4	2	believes	verb	mismatch_obj
342	4	3	they	verb	mismatch_obj
343	4	4	were	verb	mismatch_obj
344	4	5	affected	verb	mismatch_obj
345	4	6	by	verb	mismatch_obj
346	4	7	his	mismatch	mismatch_obj
347	4	8	hex	continuation	mismatch_obj
348	4	10	.	End	mismatch_obj
349	4	11	<eos>	End	mismatch_obj
350	5	0	The	np	mismatch_obj
351	5	1	goddess	np	mismatch_obj
352	5	2	believes	verb	mismatch_obj
353	5	3	they	verb	mismatch_obj
354	5	4	sing	verb	mismatch_obj
355	5	5	praises	verb	mismatch_obj
356	5	6	to	verb	mismatch_obj
357	5	7	his	mismatch	mismatch_obj
358	5	8	divinity	continuation	mismatch_obj
359	5	10	.	End	mismatch_obj
360	5	11	<eos>	End	mismatch_obj
361	6	0	My	np	mismatch_obj
362	6	1	aunt	np	mismatch_obj
363	6	2	knows	verb	mismatch_obj
364	6	3	they	verb	mismatch_obj
365	6	4	enjoyed	verb	mismatch_obj
366	6	5	his	mismatch	mismatch_obj
367	6	6	cooking	continuation	mismatch_obj
368	6	8	.	End	mismatch_obj
369	6	9	<eos>	End	mismatch_obj
370	7	0	The	np	mismatch_obj
371	7	1	lady	np	mismatch_obj
372	7	2	believes	verb	mismatch_obj
373	7	3	they	verb	mismatch_obj
374	7	4	trespassed	verb	mismatch_obj
375	7	5	into	verb	mismatch_obj
376	7	6	his	mismatch	mismatch_obj
377	7	7	house	continuation	mismatch_obj
378	7	9	.	End	mismatch_obj
379	7	10	<eos>	End	mismatch_obj
380	8	0	The	np	mismatch_obj
381	8	1	princess	np	mismatch_obj
382	8	2	worries	verb	mismatch_obj
383	8	3	they	verb	mismatch_obj
384	8	4	stole	verb	mismatch_obj
385	8	5	his	mismatch	mismatch_obj
386	8	6	her	continuation	mismatch_obj
387	8	7	jewels	continuation	mismatch_obj
388	8	9	.	End	mismatch_obj
389	8	10	<eos>	End	mismatch_obj
390	9	0	The	np	mismatch_obj
391	9	1	girl	np	mismatch_obj
392	9	2	hopes	verb	mismatch_obj
393	9	3	they	verb	mismatch_obj
394	9	4	will	verb	mismatch_obj
395	9	5	invite	verb	mismatch_obj
396	9	6	his	mismatch	mismatch_obj
397	9	7	friends	continuation	mismatch_obj
398	9	9	.	End	mismatch_obj
399	9	10	<eos>	End	mismatch_obj
400	10	0	The	np	mismatch_obj
401	10	1	queen	np	mismatch_obj
402	10	2	hopes	verb	mismatch_obj
403	10	3	they	verb	mismatch_obj
404	10	4	will	verb	mismatch_obj
405	10	5	murder	verb	mismatch_obj
406	10	6	his	mismatch	mismatch_obj
407	10	7	chambermaid	continuation	mismatch_obj
408	10	9	.	End	mismatch_obj
409	10	10	<eos>	End	mismatch_obj
410	11	0	Your	np	mismatch_obj
411	11	1	mother	np	mismatch_obj
412	11	2	believes	verb	mismatch_obj
413	11	3	they	verb	mismatch_obj
414	11	4	will	verb	mismatch_obj
415	11	5	welcome	verb	mismatch_obj
416	11	6	his	mismatch	mismatch_obj
417	11	7	friends	continuation	mismatch_obj
418	11	9	.	End	mismatch_obj
419	11	10	<eos>	End	mismatch_obj
420	12	0	The	np	mismatch_obj
421	12	1	waitress	np	mismatch_obj
422	12	2	hopes	verb	mismatch_obj
423	12	3	they	verb	mismatch_obj
424	12	4	will	verb	mismatch_obj
425	12	5	discuss	verb	mismatch_obj
426	12	6	his	mismatch	mismatch_obj
427	12	7	salary	continuation	mismatch_obj
428	12	9	.	End	mismatch_obj
429	12	10	<eos>	End	mismatch_obj
430	13	0	The	np	mismatch_obj
431	13	1	mistress	np	mismatch_obj
432	13	2	hopes	verb	mismatch_obj
433	13	3	they	verb	mismatch_obj
434	13	4	do	verb	mismatch_obj
435	13	5	not	verb	mismatch_obj
436	13	6	notice	verb	mismatch_obj
437	13	7	his	mismatch	mismatch_obj
438	13	8	absense	continuation	mismatch_obj
439	13	10	.	End	mismatch_obj
440	13	11	<eos>	End	mismatch_obj
441	14	0	The	np	mismatch_obj
442	14	1	boy	np	mismatch_obj
443	14	2	believes	verb	mismatch_obj
444	14	3	they	verb	mismatch_obj
445	14	4	broke	verb	mismatch_obj
446	14	5	her	mismatch	mismatch_obj
447	14	6	plane	continuation	mismatch_obj
448	14	8	.	End	mismatch_obj
449	14	9	<eos>	End	mismatch_obj
450	15	0	The	np	mismatch_obj
451	15	1	knight	np	mismatch_obj
452	15	2	is	verb	mismatch_obj
453	15	3	afraid	verb	mismatch_obj
454	15	4	of	verb	mismatch_obj
455	15	5	losing	verb	mismatch_obj
456	15	6	her	mismatch	mismatch_obj
457	15	7	lady	continuation	mismatch_obj
458	15	9	.	End	mismatch_obj
459	15	10	<eos>	End	mismatch_obj
460	16	0	The	np	mismatch_obj
461	16	1	chairman	np	mismatch_obj
462	16	2	believes	verb	mismatch_obj
463	16	3	they	verb	mismatch_obj
464	16	4	will	verb	mismatch_obj
465	16	5	discuss	verb	mismatch_obj
466	16	6	her	mismatch	mismatch_obj
467	16	7	recommendation	continuation	mismatch_obj
468	16	9	.	End	mismatch_obj
469	16	10	<eos>	End	mismatch_obj
470	17	0	The	np	mismatch_obj
471	17	1	king	np	mismatch_obj
472	17	2	hopes	verb	mismatch_obj
473	17	3	they	verb	mismatch_obj
474	17	4	will	verb	mismatch_obj
475	17	5	agree	verb	mismatch_obj
476	17	6	to	verb	mismatch_obj
477	17	7	her	mismatch	mismatch_obj
478	17	8	battle	continuation	mismatch_obj
479	17	9	plans	continuation	mismatch_obj
480	17	11	.	End	mismatch_obj
481	17	12	<eos>	End	mismatch_obj
482	18	0	The	np	mismatch_obj
483	18	1	fireman	np	mismatch_obj
484	18	2	hopes	verb	mismatch_obj
485	18	3	they	verb	mismatch_obj
486	18	4	will	verb	mismatch_obj
487	18	5	wash	verb	mismatch_obj
488	18	6	her	mismatch	mismatch_obj
489	18	7	boots	continuation	mismatch_obj
490	18	9	.	End	mismatch_obj
491	18	10	<eos>	End	mismatch_obj
492	19	0	The	np	mismatch_obj
493	19	1	emperor	np	mismatch_obj
494	19	2	believes	verb	mismatch_obj
495	19	3	they	verb	mismatch_obj
496	19	4	fear	verb	mismatch_obj
497	19	5	her	mismatch	mismatch_obj
498	19	6	intellect	continuation	mismatch_obj
499	19	8	.	End	mismatch_obj
500	19	9	<eos>	End	mismatch_obj
501	20	0	His	np	mismatch_obj
502	20	1	uncle	np	mismatch_obj
503	20	2	knows	verb	mismatch_obj
504	20	3	they	verb	mismatch_obj
505	20	4	invited	verb	mismatch_obj
506	20	5	her	mismatch	mismatch_obj
507	20	6	parents	continuation	mismatch_obj
508	20	8	.	End	mismatch_obj
509	20	9	<eos>	End	mismatch_obj
510	21	0	The	np	mismatch_obj
511	21	1	bishop	np	mismatch_obj
512	21	2	thinks	verb	mismatch_obj
513	21	3	they	verb	mismatch_obj
514	21	4	met	verb	mismatch_obj
515	21	5	her	mismatch	mismatch_obj
516	21	6	clergymen	continuation	mismatch_obj
517	21	8	.	End	mismatch_obj
518	21	9	<eos>	End	mismatch_obj
519	22	0	My	np	mismatch_obj
520	22	1	brother	np	mismatch_obj
521	22	2	thinks	verb	mismatch_obj
522	22	3	they	verb	mismatch_obj
523	22	4	talk	verb	mismatch_obj
524	22	5	with	verb	mismatch_obj
525	22	6	her	mismatch	mismatch_obj
526	22	7	parents	continuation	mismatch_obj
527	22	9	.	End	mismatch_obj
528	22	10	<eos>	End	mismatch_obj
529	23	0	The	np	mismatch_obj
530	23	1	bachelor	np	mismatch_obj
531	23	2	thinks	verb	mismatch_obj
532	23	3	they	verb	mismatch_obj
533	23	4	disapprove	verb	mismatch_obj
534	23	5	of	verb	mismatch_obj
535	23	6	her	mismatch	mismatch_obj
536	23	7	his	continuation	mismatch_obj
537	23	8	apartment	continuation	mismatch_obj
538	23	10	.	End	mismatch_obj
539	23	11	<eos>	End	mismatch_obj
540	24	0	The	np	mismatch_obj
541	24	1	count	np	mismatch_obj
542	24	2	is	verb	mismatch_obj
543	24	3	worried	verb	mismatch_obj
544	24	4	they	verb	mismatch_obj
545	24	5	envy	verb	mismatch_obj
546	24	6	her	mismatch	mismatch_obj
547	24	7	daughter	continuation	mismatch_obj
548	24	9	.	End	mismatch_obj
549	24	10	<eos>	End	mismatch_obj
550	25	0	The	np	mismatch_obj
551	25	1	policeman	np	mismatch_obj
552	25	2	is	verb	mismatch_obj
553	25	3	convinced	verb	mismatch_obj
554	25	4	they	verb	mismatch_obj
555	25	5	murdered	verb	mismatch_obj
556	25	6	her	mismatch	mismatch_obj
557	25	7	partner	continuation	mismatch_obj
558	25	9	.	End	mismatch_obj
559	25	10	<eos>	End	mismatch_obj
560	26	0	The	np	mismatch_obj
561	26	1	clergyman	np	mismatch_obj
562	26	2	hopes	verb	mismatch_obj
563	26	3	they	verb	mismatch_obj
564	26	4	will	verb	mismatch_obj
565	26	5	listen	verb	mismatch_obj
566	26	6	to	verb	mismatch_obj
567	26	7	her	mismatch	mismatch_obj
568	26	8	benediction	continuation	mismatch_obj
569	26	10	.	End	mismatch_obj
570	26	11	<eos>	End	mismatch_obj
571	27	0	The	np	mismatch_obj
572	27	1	mailman	np	mismatch_obj
573	27	2	believes	verb	mismatch_obj
574	27	3	they	verb	mismatch_obj
575	27	4	will	verb	mismatch_obj
576	27	5	discuss	verb	mismatch_obj
577	27	6	her	mismatch	mismatch_obj
578	27	7	paycheck	continuation	mismatch_obj
579	27	9	.	End	mismatch_obj
580	27	10	<eos>	End	mismatch_obj
581	28	0	The	np	mismatch_obj
582	28	1	man	np	mismatch_obj
583	28	2	is	verb	mismatch_obj
584	28	3	worried	verb	mismatch_obj
585	28	4	they	verb	mismatch_obj
586	28	5	dislike	verb	mismatch_obj
587	28	6	her	mismatch	mismatch_obj
588	28	7	conversation	continuation	mismatch_obj
589	28	9	.	End	mismatch_obj
590	28	10	<eos>	End	mismatch_obj
591	29	0	Your	np	mismatch_obj
592	29	1	husband	np	mismatch_obj
593	29	2	thinks	verb	mismatch_obj
594	29	3	they	verb	mismatch_obj
595	29	4	know	verb	mismatch_obj
596	29	5	her	mismatch	mismatch_obj
597	29	6	parents	continuation	mismatch_obj
598	29	8	.	End	mismatch_obj
599	29	9	<eos>	End	mismatch_obj
600	0	0	The	np	match_coord
601	0	1	actress	np	match_coord
602	0	2	knows	verb	match_coord
603	0	3	they	verb	match_coord
604	0	4	talked	verb	match_coord
605	0	5	about	verb	match_coord
606	0	6	the	first-conjunct	match_coord
607	0	7	recent	first-conjunct	match_coord
608	0	8	cast	first-conjunct	match_coord
609	0	9	list	first-conjunct	match_coord
610	0	10	and	first-conjunct	match_coord
611	0	11	her	match	match_coord
612	0	12	performance	continuation	match_coord
613	0	14	.	End	match_coord
614	0	15	<eos>	End	match_coord
615	1	0	The	np	match_coord
616	1	1	bride	np	match_coord
617	1	2	believes	verb	match_coord
618	1	3	they	verb	match_coord
619	1	4	lost	verb	match_coord
620	1	5	the	first-conjunct	match_coord
621	1	6	wedding	first-conjunct	match_coord
622	1	7	invitations	first-conjunct	match_coord
623	1	8	and	first-conjunct	match_coord
624	1	9	her	match	match_coord
625	1	10	ring	continuation	match_coord
626	1	12	.	End	match_coord
627	1	13	<eos>	End	match_coord
628	2	0	The	np	match_coord
629	2	1	countess	np	match_coord
630	2	2	believes	verb	match_coord
631	2	3	they	verb	match_coord
632	2	4	have	verb	match_coord
633	2	5	burned	verb	match_coord
634	2	6	the	first-conjunct	match_coord
635	2	7	village	first-conjunct	match_coord
636	2	8	and	first-conjunct	match_coord
637	2	9	her	match	match_coord
638	2	10	castle	continuation	match_coord
639	2	12	.	End	match_coord
640	2	13	<eos>	End	match_coord
641	3	0	My	np	match_coord
642	3	1	wife	np	match_coord
643	3	2	thinks	verb	match_coord
644	3	3	they	verb	match_coord
645	3	4	have	verb	match_coord
646	3	5	met	verb	match_coord
647	3	6	the	first-conjunct	match_coord
648	3	7	distant	first-conjunct	match_coord
649	3	8	relatives	first-conjunct	match_coord
650	3	9	her	match	match_coord
651	3	10	parents	continuation	match_coord
652	3	12	.	End	match_coord
653	3	13	<eos>	End	match_coord
654	4	0	The	np	match_coord
655	4	1	witch	np	match_coord
656	4	2	believes	verb	match_coord
657	4	3	they	verb	match_coord
658	4	4	were	verb	match_coord
659	4	5	affected	verb	match_coord
660	4	6	by	verb	match_coord
661	4	7	the	first-conjunct	match_coord
662	4	8	potion	first-conjunct	match_coord
663	4	9	and	first-conjunct	match_coord
664	4	10	her	match	match_coord
665	4	11	hex	continuation	match_coord
666	4	13	.	End	match_coord
667	4	14	<eos>	End	match_coord
668	5	0	The	np	match_coord
669	5	1	goddess	np	match_coord
670	5	2	believes	verb	match_coord
671	5	3	they	verb	match_coord
672	5	4	sing	verb	match_coord
673	5	5	praises	verb	match_coord
674	5	6	to	verb	match_coord
675	5	7	the	first-conjunct	match_coord
676	5	8	earth	first-conjunct	match_coord
677	5	9	and	first-conjunct	match_coord
678	5	10	her	match	match_coord
679	5	11	divinity	continuation	match_coord
680	5	13	.	End	match_coord
681	5	14	<eos>	End	match_coord
682	6	0	My	np	match_coord
683	6	1	aunt	np	match_coord
684	6	2	knows	verb	match_coord
685	6	3	they	verb	match_coord
686	6	4	enjoyed	verb	match_coord
687	6	5	the	first-conjunct	match_coord
688	6	6	wine	first-conjunct	match_coord
689	6	7	and	first-conjunct	match_coord
690	6	8	her	match	match_coord
691	6	9	cooking	continuation	match_coord
692	6	11	.	End	match_coord
693	6	12	<eos>	End	match_coord
694	7	0	The	np	match_coord
695	7	1	lady	np	match_coord
696	7	2	believes	verb	match_coord
697	7	3	they	verb	match_coord
698	7	4	trespassed	verb	match_coord
699	7	5	into	verb	match_coord
700	7	6	the	first-conjunct	match_coord
701	7	7	garden	first-conjunct	match_coord
702	7	8	her	match	match_coord
703	7	9	house	continuation	match_coord
704	7	11	.	End	match_coord
705	7	12	<eos>	End	match_coord
706	8	0	The	np	match_coord
707	8	1	princess	np	match_coord
708	8	2	worries	verb	match_coord
709	8	3	they	verb	match_coord
710	8	4	stole	verb	match_coord
711	8	5	the	first-conjunct	match_coord
712	8	6	paintings	first-conjunct	match_coord
713	8	7	her	match	match_coord
714	8	8	her	continuation	match_coord
715	8	9	jewels	continuation	match_coord
716	8	11	.	End	match_coord
717	8	12	<eos>	End	match_coord
718	9	0	The	np	match_coord
719	9	1	girl	np	match_coord
720	9	2	hopes	verb	match_coord
721	9	3	they	verb	match_coord
722	9	4	will	verb	match_coord
723	9	5	invite	verb	match_coord
724	9	6	the	first-conjunct	match_coord
725	9	7	neighbors	first-conjunct	match_coord
726	9	8	her	match	match_coord
727	9	9	friends	continuation	match_coord
728	9	11	.	End	match_coord
729	9	12	<eos>	End	match_coord
730	10	0	The	np	match_coord
731	10	1	queen	np	match_coord
732	10	2	hopes	verb	match_coord
733	10	3	they	verb	match_coord
734	10	4	will	verb	match_coord
735	10	5	murder	verb	match_coord
736	10	6	the	first-conjunct	match_coord
737	10	7	guards	first-conjunct	match_coord
738	10	8	and	first-conjunct	match_coord
739	10	9	her	match	match_coord
740	10	10	chambermaid	continuation	match_coord
741	10	12	.	End	match_coord
742	10	13	<eos>	End	match_coord
743	11	0	Your	np	match_coord
744	11	1	mother	np	match_coord
745	11	2	believes	verb	match_coord
746	11	3	they	verb	match_coord
747	11	4	will	verb	match_coord
748	11	5	welcome	verb	match_coord
749	11	6	the	first-conjunct	match_coord
750	11	7	newcomers	first-conjunct	match_coord
751	11	8	and	first-conjunct	match_coord
752	11	9	her	match	match_coord
753	11	10	friends	continuation	match_coord
754	11	12	.	End	match_coord
755	11	13	<eos>	End	match_coord
756	12	0	The	np	match_coord
757	12	1	waitress	np	match_coord
758	12	2	hopes	verb	match_coord
759	12	3	they	verb	match_coord
760	12	4	will	verb	match_coord
761	12	5	discuss	verb	match_coord
762	12	6	the	first-conjunct	match_coord
763	12	7	broken	first-conjunct	match_coord
764	12	8	oven	first-conjunct	match_coord
765	12	9	her	match	match_coord
766	12	10	salary	continuation	match_coord
767	12	12	.	End	match_coord
768	12	13	<eos>	End	match_coord
769	13	0	The	np	match_coord
770	13	1	mistress	np	match_coord
771	13	2	hopes	verb	match_coord
772	13	3	they	verb	match_coord
773	13	4	do	verb	match_coord
774	13	5	not	verb	match_coord
775	13	6	notice	verb	match_coord
